sample_id,cell_line,exposure_seconds,seed,run_status,runtime_s,param__normoxic_CC_can_grow_probability,param__normoxic_CC_can_grow_diameter_rate,param__normoxic_CC_can_divide_probability,param__normoxic_CC_can_divide_diameter_cutoff,param__normoxic_CC_can_divide_O2_threshold,param__normoxic_CC_diameter_max,y_0h,time_0h,y_24h,time_24h,y_48h,time_48h,y_72h,time_72h
78,EGI1,0,34,ok,1.9476587920216843,0.04316953193095081,0.33353451009305013,0.0033097134567545974,14.974342650567703,0.011223687760009872,27.733183600593154,1.0,1.0,1.0071556350626119,1.0071556350626119,1.035778175313059,1.035778175313059,1.0724508050089445,1.0724508050089445
79,EGI1,0,0,ok,4.737770282081328,0.7144027623571032,3.7768978148367567,0.8528171263929626,11.152417217284762,0.27538872895026556,21.848138591149073,1.0,1.0,1.996422182468694,1.996422182468694,3.992844364937388,3.992844364937388,7.985688729874776,7.985688729874776
79,EGI1,0,17,ok,4.664936485001817,0.7144027623571032,3.7768978148367567,0.8528171263929626,11.152417217284762,0.27538872895026556,21.848138591149073,1.0,1.0,1.9955277280858676,1.9955277280858676,3.992844364937388,3.992844364937388,7.985688729874776,7.985688729874776
79,EGI1,0,34,ok,4.759333695983514,0.7144027623571032,3.7768978148367567,0.8528171263929626,11.152417217284762,0.27538872895026556,21.848138591149073,1.0,1.0,1.9973166368515205,1.9973166368515205,3.994633273703041,3.994633273703041,7.989266547406082,7.989266547406082
80,EGI1,0,0,ok,4.057323415996507,0.0201780814548275,0.4933238368907954,0.8329914589610735,10.145616188016426,0.8182104591112769,25.688914358974404,1.0,1.0,1.9901610017889089,1.9901610017889089,3.5876565295169947,3.5876565295169947,5.666368515205725,5.666368515205725
80,EGI1,0,17,ok,4.096672261017375,0.0201780814548275,0.4933238368907954,0.8329914589610735,10.145616188016426,0.8182104591112769,25.688914358974404,1.0,1.0,1.9892665474060822,1.9892665474060822,3.5813953488372094,3.5813953488372094,5.650268336314848,5.650268336314848
80,EGI1,0,34,ok,4.048822434968315,0.0201780814548275,0.4933238368907954,0.8329914589610735,10.145616188016426,0.8182104591112769,25.688914358974404,1.0,1.0,1.9892665474060822,1.9892665474060822,3.590339892665474,3.590339892665474,5.661001788908766,5.661001788908766
81,EGI1,0,0,ok,3.985066463937983,0.2610102209346388,14.01875059439802,0.20958303200241493,10.293871269854423,0.4682239591958254,28.730861780030178,1.0,1.0,1.6905187835420394,1.6905187835420394,3.2397137745974955,3.2397137745974955,6.2656529516994635,6.2656529516994635
81,EGI1,0,17,ok,3.9275811339030042,0.2610102209346388,14.01875059439802,0.20958303200241493,10.293871269854423,0.4682239591958254,28.730861780030178,1.0,1.0,1.6833631484794276,1.6833631484794276,3.2119856887298748,3.2119856887298748,6.2450805008944545,6.2450805008944545
81,EGI1,0,34,ok,4.00378066196572,0.2610102209346388,14.01875059439802,0.20958303200241493,10.293871269854423,0.4682239591958254,28.730861780030178,1.0,1.0,1.7119856887298748,1.7119856887298748,3.2737030411449015,3.2737030411449015,6.364042933810376,6.364042933810376
