current_time, N_vessels, N_cells, N_cells_pheno_0, N_cells_pheno_1, N_cells_pheno_1_Ap, N_cells_pheno_1_G1, N_cells_pheno_1_Sy, N_cells_pheno_1_G2, N_cells_pheno_1_Di, N_cells_pheno_1_Tr, N_cell_protrusions
52.6,0,1284,0,1284,0,227,1055,0,2,0,0
52.7,0,1285,0,1285,0,243,1041,0,1,0,0
52.8,0,1289,0,1289,0,260,1025,0,4,0,0
52.9,0,1296,0,1296,0,243,1046,0,7,0,0
53,0,1298,0,1298,0,223,1073,0,2,0,0
53.1,0,1302,0,1302,0,211,1087,0,4,0,0
53.2,0,1302,0,1302,0,246,1056,0,0,0,0
53.3,0,1306,0,1306,0,258,1044,0,4,0,0
53.4,0,1309,0,1309,0,227,1079,0,3,0,0
53.5,0,1311,0,1311,0,239,1070,0,2,0,0
53.6,0,1312,0,1312,0,262,1049,0,1,0,0
53.7,0,1315,0,1315,0,236,1076,0,3,0,0
53.8,0,1316,0,1316,0,234,1081,0,1,0,0
53.9,0,1320,0,1320,0,275,1041,0,4,0,0
54,0,1323,0,1323,0,247,1073,0,3,0,0
54.1,0,1326,0,1326,0,241,1082,0,3,0,0
54.2,0,1329,0,1329,0,238,1088,0,3,0,0
54.3,0,1331,0,1331,0,255,1074,0,2,0,0
54.4,0,1336,0,1336,0,274,1057,0,5,0,0
54.5,0,1338,0,1338,0,239,1097,0,2,0,0
54.6,0,1344,0,1344,0,283,1055,0,6,0,0
54.7,0,1345,0,1345,0,241,1103,0,1,0,0
54.8,0,1347,0,1347,0,248,1097,0,2,0,0
54.9,0,1352,0,1352,0,262,1085,0,5,0,0
55,0,1355,0,1355,0,242,1110,0,3,0,0
55.1,0,1355,0,1355,0,234,1121,0,0,0,0
55.2,0,1358,0,1358,0,265,1090,0,3,0,0
55.3,0,1362,0,1362,0,240,1118,0,4,0,0
55.4,0,1364,0,1364,0,272,1090,0,2,0,0
55.5,0,1368,0,1368,0,244,1120,0,4,0,0
55.6,0,1374,0,1374,0,248,1120,0,6,0,0
55.7,0,1377,0,1377,0,254,1120,0,3,0,0
55.8,0,1381,0,1381,0,267,1110,0,4,0,0
55.9,0,1384,0,1384,0,235,1146,0,3,0,0
56,0,1388,0,1388,0,269,1115,0,4,0,0
56.1,0,1393,0,1393,0,252,1136,0,5,0,0
56.2,0,1398,0,1398,0,292,1101,0,5,0,0
56.3,0,1400,0,1400,0,269,1129,0,2,0,0
56.4,0,1400,0,1400,0,251,1149,0,0,0,0
56.5,0,1401,0,1401,0,267,1133,0,1,0,0
56.6,0,1407,0,1407,0,252,1149,0,6,0,0
56.7,0,1412,0,1412,0,245,1162,0,5,0,0
56.8,0,1415,0,1415,0,251,1161,0,3,0,0
56.9,0,1417,0,1417,0,266,1149,0,2,0,0
57,0,1418,0,1418,0,264,1153,0,1,0,0
57.1,0,1424,0,1424,0,286,1132,0,6,0,0
57.2,0,1428,0,1428,0,263,1161,0,4,0,0
57.3,0,1431,0,1431,0,264,1164,0,3,0,0
57.4,0,1433,0,1433,0,254,1177,0,2,0,0
57.5,0,1434,0,1434,0,241,1192,0,1,0,0
57.6,0,1440,0,1440,0,304,1130,0,6,0,0
57.7,0,1441,0,1441,0,270,1170,0,1,0,0
57.8,0,1443,0,1443,0,290,1151,0,2,0,0
57.9,0,1450,0,1450,0,257,1186,0,7,0,0
58,0,1451,0,1451,0,231,1219,0,1,0,0
58.1,0,1457,0,1457,0,261,1190,0,6,0,0
58.2,0,1461,0,1461,0,251,1206,0,4,0,0
58.3,0,1469,0,1469,0,261,1200,0,8,0,0
58.4,0,1471,0,1471,0,298,1171,0,2,0,0
58.5,0,1473,0,1473,0,275,1196,0,2,0,0
58.6,0,1475,0,1475,0,283,1190,0,2,0,0
58.7,0,1479,0,1479,0,264,1211,0,4,0,0
58.8,0,1483,0,1483,0,280,1199,0,4,0,0
58.9,0,1486,0,1486,0,289,1194,0,3,0,0
59,0,1487,0,1487,0,280,1206,0,1,0,0
59.1,0,1489,0,1489,0,280,1207,0,2,0,0
59.2,0,1493,0,1493,0,299,1190,0,4,0,0
59.3,0,1499,0,1499,0,273,1220,0,6,0,0
59.4,0,1501,0,1501,0,282,1217,0,2,0,0
59.5,0,1504,0,1504,0,280,1221,0,3,0,0
59.6,0,1507,0,1507,0,288,1216,0,3,0,0
59.7,0,1510,0,1510,0,286,1221,0,3,0,0
59.8,0,1516,0,1516,0,284,1226,0,6,0,0
59.9,0,1520,0,1520,0,284,1232,0,4,0,0
60,0,1525,0,1525,0,252,1268,0,5,0,0
60.1,0,1526,0,1526,0,265,1260,0,1,0,0
60.2,0,1532,0,1532,0,293,1233,0,6,0,0
60.3,0,1536,0,1536,0,261,1271,0,4,0,0
60.4,0,1540,0,1540,0,288,1248,0,4,0,0
60.5,0,1546,0,1546,0,304,1236,0,6,0,0
60.6,0,1550,0,1550,0,292,1254,0,4,0,0
60.7,0,1554,0,1554,0,290,1260,0,4,0,0
60.8,0,1563,0,1563,0,307,1247,0,9,0,0
60.9,0,1574,0,1574,0,299,1264,0,11,0,0
61,0,1578,0,1578,0,274,1300,0,4,0,0
61.1,0,1586,2,1584,0,273,1303,0,8,0,0
61.2,0,1590,2,1588,0,316,1268,0,4,0,0
61.3,0,1596,2,1594,0,296,1292,0,6,0,0
61.4,0,1604,2,1602,0,307,1287,0,8,0,0
61.5,0,1612,2,1610,0,286,1316,0,8,0,0
61.6,0,1614,2,1612,0,283,1327,0,2,0,0
61.7,0,1618,2,1616,0,316,1296,0,4,0,0
61.8,0,1619,2,1617,0,308,1308,0,1,0,0
61.9,0,1624,2,1622,0,296,1321,0,5,0,0
62,0,1629,2,1627,0,294,1328,0,5,0,0
62.1,0,1636,2,1634,0,342,1285,0,7,0,0
62.2,0,1641,2,1639,0,301,1333,0,5,0,0
62.3,0,1649,2,1647,0,301,1338,0,8,0,0
62.4,0,1655,2,1653,0,304,1343,0,6,0,0
62.5,0,1658,2,1656,0,310,1343,0,3,0,0
62.6,0,1667,2,1665,0,309,1347,0,9,0,0
62.7,0,1672,2,1670,0,302,1363,0,5,0,0
62.8,0,1674,2,1672,0,309,1361,0,2,0,0
62.9,0,1675,2,1673,0,323,1349,0,1,0,0
63,0,1680,2,1678,0,350,1323,0,5,0,0
63.1,0,1685,2,1683,0,314,1364,0,5,0,0
63.2,0,1692,2,1690,0,307,1376,0,7,0,0
63.3,0,1695,2,1693,0,353,1337,0,3,0,0
63.4,0,1696,2,1694,0,309,1384,0,1,0,0
63.5,0,1702,2,1700,0,318,1376,0,6,0,0
63.6,0,1708,2,1706,0,308,1392,0,6,0,0
63.7,0,1715,2,1713,0,309,1397,0,7,0,0
63.8,0,1723,2,1721,0,316,1397,0,8,0,0
63.9,0,1729,2,1727,0,304,1417,0,6,0,0
64,0,1732,2,1730,0,306,1421,0,3,0,0
64.1,0,1737,2,1735,0,316,1414,0,5,0,0
64.2,0,1746,2,1744,0,321,1414,0,9,0,0
64.3,0,1752,2,1750,0,326,1418,0,6,0,0
64.4,0,1757,2,1755,0,318,1432,0,5,0,0
64.5,0,1767,2,1765,0,316,1439,0,10,0,0
64.6,0,1776,2,1774,0,296,1469,0,9,0,0
64.7,0,1783,2,1781,0,342,1432,0,7,0,0
64.8,0,1788,2,1786,0,338,1443,0,5,0,0
64.9,0,1795,2,1793,0,351,1435,0,7,0,0
65,0,1798,2,1796,0,334,1459,0,3,0,0
65.1,0,1803,2,1801,0,312,1484,0,5,0,0
65.2,0,1806,2,1804,0,315,1486,0,3,0,0
65.3,0,1813,2,1811,0,325,1479,0,7,0,0
65.4,0,1815,2,1813,0,340,1471,0,2,0,0
65.5,0,1820,2,1818,0,339,1474,0,5,0,0
65.6,0,1825,2,1823,0,321,1497,0,5,0,0
65.7,0,1830,2,1828,0,326,1497,0,5,0,0
65.8,0,1838,2,1836,0,355,1473,0,8,0,0
65.9,0,1841,2,1839,0,349,1487,0,3,0,0
66,0,1848,2,1846,0,344,1495,0,7,0,0
66.1,0,1852,2,1850,0,331,1515,0,4,0,0
66.2,0,1855,2,1853,0,351,1499,0,3,0,0
66.3,0,1859,2,1857,0,363,1490,0,4,0,0
66.4,0,1864,2,1862,0,345,1512,0,5,0,0
66.5,0,1871,2,1869,0,361,1501,0,7,0,0
66.6,0,1879,2,1877,0,328,1541,0,8,0,0
66.7,0,1885,2,1883,0,371,1506,0,6,0,0
66.8,0,1891,2,1889,0,309,1574,0,6,0,0
66.9,0,1894,2,1892,0,322,1567,0,3,0,0
67,0,1898,2,1896,0,358,1534,0,4,0,0
67.1,0,1901,2,1899,0,332,1564,0,3,0,0
67.2,0,1909,2,1907,0,354,1545,0,8,0,0
67.3,0,1914,2,1912,0,334,1573,0,5,0,0
67.4,0,1915,2,1913,0,327,1585,0,1,0,0
67.5,0,1920,2,1918,0,354,1559,0,5,0,0
67.6,0,1928,2,1926,0,370,1548,0,8,0,0
67.7,0,1934,2,1932,0,364,1562,0,6,0,0
67.8,0,1940,2,1938,0,339,1593,0,6,0,0
67.9,0,1943,2,1941,0,344,1594,0,3,0,0
68,0,1948,2,1946,0,341,1600,0,5,0,0
68.1,0,1954,2,1952,0,349,1597,0,6,0,0
68.2,0,1960,2,1958,0,319,1633,0,6,0,0
68.3,0,1964,2,1962,0,359,1599,0,4,0,0
68.4,0,1972,2,1970,0,359,1603,0,8,0,0
68.5,0,1980,2,1978,0,347,1623,0,8,0,0
68.6,0,1987,2,1985,0,359,1619,0,7,0,0
68.7,0,1993,2,1991,0,372,1613,0,6,0,0
68.8,0,2003,2,2001,0,329,1662,0,10,0,0
68.9,0,2011,2,2009,0,335,1666,0,8,0,0
69,0,2014,2,2012,0,351,1658,0,3,0,0
69.1,0,2021,2,2019,0,377,1635,0,7,0,0
69.2,0,2023,2,2021,0,368,1651,0,2,0,0
69.3,0,2027,2,2025,0,349,1672,0,4,0,0
69.4,0,2033,2,2031,0,361,1664,0,6,0,0
69.5,0,2039,2,2037,0,352,1679,0,6,0,0
69.6,0,2042,2,2040,0,354,1683,0,3,0,0
69.7,0,2045,2,2043,0,357,1683,0,3,0,0
69.8,0,2050,2,2048,0,377,1666,0,5,0,0
69.9,0,2054,2,2052,0,396,1652,0,4,0,0
70,0,2059,2,2057,0,381,1671,0,5,0,0
70.1,0,2059,2,2057,0,361,1696,0,0,0,0
70.2,0,2069,2,2067,0,389,1668,0,10,0,0
70.3,0,2074,2,2072,0,362,1705,0,5,0,0
70.4,0,2078,2,2076,0,349,1723,0,4,0,0
70.5,0,2084,2,2082,0,352,1724,0,6,0,0
70.6,0,2088,2,2086,0,352,1730,0,4,0,0
70.7,0,2091,2,2089,0,341,1745,0,3,0,0
70.8,0,2096,2,2094,0,375,1714,0,5,0,0
70.9,0,2105,2,2103,0,376,1718,0,9,0,0
71,0,2111,2,2109,0,361,1742,0,6,0,0
71.1,0,2116,2,2114,0,378,1731,0,5,0,0
71.2,0,2125,2,2123,0,377,1737,0,9,0,0
71.3,0,2132,2,2130,0,366,1757,0,7,0,0
71.4,0,2138,2,2136,0,381,1749,0,6,0,0
71.5,0,2149,2,2147,0,391,1745,0,11,0,0
71.6,0,2155,2,2153,0,383,1764,0,6,0,0
71.7,0,2160,2,2158,0,385,1768,0,5,0,0
71.8,0,2163,2,2161,0,376,1782,0,3,0,0
71.9,0,2166,2,2164,0,379,1782,0,3,0,0
72,0,2172,2,2170,0,357,1807,0,6,0,0
72.1,0,2176,2,2174,0,333,1837,0,4,0,0
72.2,0,2183,2,2181,0,382,1792,0,7,0,0
72.3,0,2190,2,2188,0,400,1781,0,7,0,0
72.4,0,2199,2,2197,0,420,1768,0,9,0,0
72.5,0,2206,2,2204,0,372,1825,0,7,0,0
72.6,0,2209,2,2207,0,379,1825,0,3,0,0
72.7,0,2216,2,2214,0,364,1843,0,7,0,0
72.8,0,2219,2,2217,0,392,1822,0,3,0,0
72.9,0,2222,2,2220,0,424,1793,0,3,0,0
73,0,2231,2,2229,0,370,1850,0,9,0,0
73.1,0,2235,2,2233,0,381,1848,0,4,0,0
73.2,0,2243,2,2241,0,385,1848,0,8,0,0
73.3,0,2251,2,2249,0,405,1836,0,8,0,0
73.4,0,2256,2,2254,0,406,1843,0,5,0,0
73.5,0,2261,2,2259,0,400,1854,0,5,0,0
73.6,0,2267,2,2265,0,375,1884,0,6,0,0
73.7,0,2270,2,2268,0,388,1877,0,3,0,0
73.8,0,2276,3,2273,0,398,1869,0,6,0,0
73.9,0,2282,4,2278,0,393,1879,0,6,0,0
74,0,2289,4,2285,0,402,1876,0,7,0,0
74.1,0,2295,4,2291,0,386,1899,0,6,0,0
74.2,0,2298,4,2294,0,368,1923,0,3,0,0
74.3,0,2306,4,2302,0,383,1911,0,8,0,0
74.4,0,2308,4,2304,0,410,1892,0,2,0,0
74.5,0,2315,4,2311,0,434,1870,0,7,0,0
74.6,0,2322,7,2315,0,379,1929,0,7,0,0
74.7,0,2325,7,2318,0,392,1923,0,3,0,0
74.8,0,2336,9,2327,0,405,1911,0,11,0,0
74.9,0,2343,9,2334,0,404,1923,0,7,0,0
75,0,2347,9,2338,0,365,1969,0,4,0,0
75.1,0,2347,9,2338,0,424,1914,0,0,0,0
75.2,0,2351,9,2342,0,421,1917,0,4,0,0
75.3,0,2354,9,2345,0,447,1895,0,3,0,0
75.4,0,2361,9,2352,0,412,1933,0,7,0,0
75.5,0,2362,9,2353,0,438,1914,0,1,0,0
75.6,0,2371,12,2359,0,397,1953,0,9,0,0
75.7,0,2377,12,2365,0,412,1947,0,6,0,0
75.8,0,2382,12,2370,0,396,1969,0,5,0,0
75.9,0,2386,12,2374,0,457,1913,0,4,0,0
76,0,2388,12,2376,0,400,1974,0,2,0,0
76.1,0,2391,12,2379,0,375,2001,0,3,0,0
76.2,0,2398,12,2386,0,448,1931,0,7,0,0
76.3,0,2403,12,2391,0,394,1992,0,5,0,0
76.4,0,2406,12,2394,0,402,1989,0,3,0,0
76.5,0,2414,12,2402,0,419,1975,0,8,0,0
76.6,0,2420,12,2408,0,424,1978,0,6,0,0
76.7,0,2427,12,2415,0,383,2025,0,7,0,0
76.8,0,2437,12,2425,0,440,1975,0,10,0,0
76.9,0,2443,12,2431,0,402,2023,0,6,0,0
77,0,2449,13,2436,0,425,2005,0,6,0,0
77.1,0,2457,13,2444,0,437,1999,0,8,0,0
77.2,0,2461,13,2448,0,397,2047,0,4,0,0
77.3,0,2468,13,2455,0,437,2011,0,7,0,0
77.4,0,2475,13,2462,0,415,2040,0,7,0,0
77.5,0,2481,14,2467,0,392,2069,0,6,0,0
77.6,0,2489,15,2474,0,421,2045,0,8,0,0
77.7,0,2496,15,2481,0,406,2068,0,7,0,0
77.8,0,2501,15,2486,0,409,2072,0,5,0,0
77.9,0,2506,15,2491,0,423,2063,0,5,0,0
78,0,2511,15,2496,0,403,2088,0,5,0,0
78.1,0,2520,15,2505,0,444,2052,0,9,0,0
78.2,0,2529,15,2514,0,428,2077,0,9,0,0
78.3,0,2538,15,2523,0,439,2075,0,9,0,0
78.4,0,2546,15,2531,0,420,2103,0,8,0,0
78.5,0,2554,15,2539,0,435,2096,0,8,0,0
78.6,0,2561,15,2546,0,421,2118,0,7,0,0
78.7,0,2570,15,2555,0,465,2081,0,9,0,0
78.8,0,2577,15,2562,0,458,2097,0,7,0,0
78.9,0,2579,15,2564,0,465,2097,0,2,0,0
79,0,2584,16,2568,0,420,2143,0,5,0,0
79.1,0,2589,17,2572,0,410,2157,0,5,0,0
79.2,0,2596,17,2579,0,444,2128,0,7,0,0
79.3,0,2605,17,2588,0,447,2132,0,9,0,0
79.4,0,2612,17,2595,0,468,2120,0,7,0,0
79.5,0,2616,17,2599,0,454,2141,0,4,0,0
79.6,0,2624,17,2607,0,467,2132,0,8,0,0
79.7,0,2635,17,2618,0,471,2136,0,11,0,0
79.8,0,2641,17,2624,0,470,2148,0,6,0,0
79.9,0,2648,17,2631,0,443,2181,0,7,0,0
80,0,2655,19,2636,0,452,2177,0,7,0,0
80.1,0,2661,19,2642,0,450,2186,0,6,0,0
80.2,0,2667,19,2648,0,460,2182,0,6,0,0
80.3,0,2677,19,2658,0,450,2198,0,10,0,0
80.4,0,2683,19,2664,0,424,2234,0,6,0,0
80.5,0,2690,19,2671,0,464,2200,0,7,0,0
80.6,0,2697,19,2678,0,480,2191,0,7,0,0
80.7,0,2704,19,2685,0,452,2226,0,7,0,0
80.8,0,2715,19,2696,0,448,2237,0,11,0,0
80.9,0,2722,19,2703,0,460,2236,0,7,0,0
81,0,2730,19,2711,0,482,2221,0,8,0,0
81.1,0,2736,19,2717,0,431,2280,0,6,0,0
81.2,0,2744,19,2725,0,461,2256,0,8,0,0
81.3,0,2752,19,2733,0,510,2215,0,8,0,0
81.4,0,2755,19,2736,0,475,2258,0,3,0,0
81.5,0,2760,20,2740,0,459,2276,0,5,0,0
81.6,0,2769,20,2749,0,427,2313,0,9,0,0
81.7,0,2779,20,2759,0,451,2298,0,10,0,0
81.8,0,2787,20,2767,0,464,2295,0,8,0,0
81.9,0,2793,20,2773,0,476,2291,0,6,0,0
82,0,2798,20,2778,0,487,2286,0,5,0,0
82.1,0,2801,20,2781,0,482,2296,0,3,0,0
82.2,0,2814,20,2794,0,447,2334,0,13,0,0
82.3,0,2821,20,2801,0,481,2313,0,7,0,0
82.4,0,2826,20,2806,0,449,2352,0,5,0,0
82.5,0,2834,21,2813,0,481,2324,0,8,0,0
82.6,0,2839,21,2818,0,462,2351,0,5,0,0
82.7,0,2850,21,2829,0,469,2349,0,11,0,0
82.8,0,2855,21,2834,0,488,2341,0,5,0,0
82.9,0,2863,22,2841,0,465,2368,0,8,0,0
83,0,2875,23,2852,0,498,2342,0,12,0,0
83.1,0,2879,23,2856,0,460,2392,0,4,0,0
83.2,0,2883,24,2859,0,483,2372,0,4,0,0
83.3,0,2888,24,2864,0,488,2371,0,5,0,0
83.4,0,2898,24,2874,0,491,2373,0,10,0,0
83.5,0,2903,24,2879,0,484,2390,0,5,0,0
83.6,0,2910,24,2886,0,478,2401,0,7,0,0
83.7,0,2919,24,2895,0,477,2409,0,9,0,0
83.8,0,2929,24,2905,0,479,2416,0,10,0,0
83.9,0,2934,24,2910,0,499,2406,0,5,0,0
84,0,2938,24,2914,0,470,2440,0,4,0,0
84.1,0,2948,24,2924,0,467,2447,0,10,0,0
84.2,0,2961,24,2937,0,458,2466,0,13,0,0
84.3,0,2966,24,2942,0,503,2434,0,5,0,0
84.4,0,2975,24,2951,0,522,2420,0,9,0,0
84.5,0,2988,24,2964,0,521,2430,0,13,0,0
84.6,0,2993,24,2969,0,524,2440,0,5,0,0
84.7,0,2999,24,2975,0,513,2456,0,6,0,0
84.8,0,3003,24,2979,0,477,2498,0,4,0,0
84.9,0,3013,24,2989,0,463,2516,0,10,0,0
85,0,3014,24,2990,0,472,2517,0,1,0,0
85.1,0,3021,24,2997,0,515,2475,0,7,0,0
85.2,0,3028,24,3004,0,494,2503,0,7,0,0
85.3,0,3037,24,3013,0,504,2500,0,9,0,0
85.4,0,3042,25,3017,0,519,2493,0,5,0,0
85.5,0,3050,26,3024,0,493,2523,0,8,0,0
85.6,0,3063,27,3036,0,515,2508,0,13,0,0
85.7,0,3071,27,3044,0,492,2544,0,8,0,0
85.8,0,3080,27,3053,0,486,2558,0,9,0,0
85.9,0,3085,27,3058,0,472,2581,0,5,0,0
86,0,3091,27,3064,0,538,2520,0,6,0,0
86.1,0,3103,27,3076,0,530,2534,0,12,0,0
86.2,0,3113,27,3086,0,514,2562,0,10,0,0
86.3,0,3123,27,3096,0,496,2590,0,10,0,0
86.4,0,3131,28,3103,0,520,2575,0,8,0,0
86.5,0,3140,28,3112,0,468,2635,0,9,0,0
86.6,0,3146,28,3118,0,535,2577,0,6,0,0
86.7,0,3162,28,3134,0,500,2618,0,16,0,0
86.8,0,3166,28,3138,0,512,2622,0,4,0,0
86.9,0,3173,28,3145,0,517,2621,0,7,0,0
87,0,3176,28,3148,0,533,2612,0,3,0,0
87.1,0,3184,29,3155,0,573,2574,0,8,0,0
87.2,0,3195,30,3165,0,541,2613,0,11,0,0
87.3,0,3204,30,3174,0,566,2599,0,9,0,0
87.4,0,3218,30,3188,0,579,2595,0,14,0,0
87.5,0,3231,30,3201,0,531,2657,0,13,0,0
87.6,0,3237,30,3207,0,521,2680,0,6,0,0
87.7,0,3246,30,3216,0,555,2652,0,9,0,0
87.8,0,3255,31,3224,0,524,2691,0,9,0,0
87.9,0,3263,32,3231,0,546,2677,0,8,0,0
88,0,3270,32,3238,0,513,2718,0,7,0,0
88.1,0,3274,32,3242,0,543,2695,0,4,0,0
88.2,0,3287,33,3254,0,536,2705,0,13,0,0
88.3,0,3295,35,3260,0,509,2743,0,8,0,0
88.4,0,3305,36,3269,0,545,2714,0,10,0,0
88.5,0,3311,36,3275,0,587,2682,0,6,0,0
88.6,0,3319,36,3283,0,553,2722,0,8,0,0
88.7,0,3327,36,3291,0,550,2733,0,8,0,0
88.8,0,3338,37,3301,0,579,2711,0,11,0,0
88.9,0,3349,37,3312,0,548,2753,0,11,0,0
89,0,3357,38,3319,0,546,2765,0,8,0,0
89.1,0,3361,38,3323,0,540,2779,0,4,0,0
89.2,0,3373,39,3334,0,535,2787,0,12,0,0
89.3,0,3378,40,3338,0,545,2788,0,5,0,0
89.4,0,3385,40,3345,0,505,2833,0,7,0,0
89.5,0,3391,40,3351,0,607,2738,0,6,0,0
89.6,0,3397,41,3356,0,547,2803,0,6,0,0
89.7,0,3401,41,3360,0,549,2807,0,4,0,0
89.8,0,3408,41,3367,0,564,2796,0,7,0,0
89.9,0,3416,41,3375,0,525,2842,0,8,0,0
90,0,3421,42,3379,0,556,2818,0,5,0,0
90.1,0,3430,42,3388,0,482,2897,0,9,0,0
90.2,0,3442,42,3400,0,576,2812,0,12,0,0
90.3,0,3449,46,3403,0,548,2848,0,7,0,0
90.4,0,3458,46,3412,0,544,2859,0,9,0,0
90.5,0,3465,46,3419,0,585,2827,0,7,0,0
90.6,0,3473,48,3425,0,571,2846,0,8,0,0
90.7,0,3482,48,3434,0,588,2837,0,9,0,0
90.8,0,3491,51,3440,0,575,2856,0,9,0,0
90.9,0,3498,52,3446,0,536,2903,0,7,0,0
91,0,3510,52,3458,0,598,2848,0,12,0,0
91.1,0,3516,52,3464,0,618,2840,0,6,0,0
91.2,0,3527,52,3475,0,619,2845,0,11,0,0
91.3,0,3536,52,3484,0,569,2906,0,9,0,0
91.4,0,3546,54,3492,0,587,2895,0,10,0,0
91.5,0,3554,54,3500,0,539,2953,0,8,0,0
91.6,0,3565,55,3510,0,542,2957,0,11,0,0
91.7,0,3570,57,3513,0,593,2915,0,5,0,0
91.8,0,3578,58,3520,0,581,2931,0,8,0,0
91.9,0,3584,58,3526,0,563,2957,0,6,0,0
92,0,3595,58,3537,0,576,2950,0,11,0,0
92.1,0,3600,58,3542,0,538,2999,0,5,0,0
92.2,0,3611,58,3553,0,568,2974,0,11,0,0
92.3,0,3616,58,3558,0,555,2998,0,5,0,0
92.4,0,3629,58,3571,0,593,2965,0,13,0,0
92.5,0,3640,58,3582,0,562,3009,0,11,0,0
92.6,0,3654,59,3595,0,628,2953,0,14,0,0
92.7,0,3673,62,3611,0,615,2977,0,19,0,0
92.8,0,3679,62,3617,0,557,3054,0,6,0,0
92.9,0,3690,62,3628,0,616,3001,0,11,0,0
93,0,3699,62,3637,0,559,3069,0,9,0,0
93.1,0,3709,62,3647,0,611,3026,0,10,0,0
93.2,0,3715,62,3653,0,578,3069,0,6,0,0
93.3,0,3723,62,3661,0,593,3060,0,8,0,0
93.4,0,3729,62,3667,0,576,3085,0,6,0,0
93.5,0,3740,62,3678,0,591,3076,0,11,0,0
93.6,0,3747,62,3685,0,603,3075,0,7,0,0
93.7,0,3756,62,3694,0,608,3077,0,9,0,0
93.8,0,3763,62,3701,0,591,3103,0,7,0,0
93.9,0,3769,64,3705,0,565,3134,0,6,0,0
94,0,3779,64,3715,0,588,3117,0,10,0,0
94.1,0,3791,65,3726,0,600,3114,0,12,0,0
94.2,0,3801,67,3734,0,594,3130,0,10,0,0
94.3,0,3812,67,3745,0,600,3134,0,11,0,0
94.4,0,3821,67,3754,0,582,3163,0,9,0,0
94.5,0,3826,67,3759,0,580,3174,0,5,0,0
94.6,0,3835,67,3768,0,604,3155,0,9,0,0
94.7,0,3846,67,3779,0,586,3182,0,11,0,0
94.8,0,3856,68,3788,0,637,3141,0,10,0,0
94.9,0,3866,69,3797,0,635,3152,0,10,0,0
95,0,3868,70,3798,0,623,3173,0,2,0,0
95.1,0,3879,70,3809,0,645,3153,0,11,0,0
95.2,0,3896,71,3825,0,624,3184,0,17,0,0
95.3,0,3899,73,3826,0,627,3196,0,3,0,0
95.4,0,3905,74,3831,0,624,3201,0,6,0,0
95.5,0,3916,74,3842,0,601,3230,0,11,0,0
95.6,0,3926,77,3849,0,630,3209,0,10,0,0
95.7,0,3936,79,3857,0,601,3246,0,10,0,0
95.8,0,3946,80,3866,0,626,3230,0,10,0,0
95.9,0,3951,82,3869,0,622,3242,0,5,0,0
96,0,3956,82,3874,0,601,3268,0,5,0,0
96.1,0,3962,82,3880,0,640,3234,0,6,0,0
96.2,0,3969,83,3886,0,594,3285,0,7,0,0
96.3,0,3976,87,3889,0,617,3265,0,7,0,0
96.4,0,3987,87,3900,0,655,3234,0,11,0,0
96.5,0,3992,88,3904,0,634,3265,0,5,0,0
96.6,0,4003,88,3915,0,662,3242,0,11,0,0
96.7,0,4017,90,3927,0,687,3226,0,14,0,0
96.8,0,4024,90,3934,0,663,3264,0,7,0,0
96.9,0,4031,93,3938,0,629,3302,0,7,0,0
97,0,4040,96,3944,0,651,3284,0,9,0,0
97.1,0,4051,97,3954,0,629,3314,0,11,0,0
97.2,0,4062,98,3964,0,692,3261,0,11,0,0
97.3,0,4073,99,3974,0,647,3316,0,11,0,0
97.4,0,4081,99,3982,0,615,3359,0,8,0,0
97.5,0,4092,99,3993,0,644,3338,0,11,0,0
97.6,0,4097,99,3998,0,610,3383,0,5,0,0
97.7,0,4109,100,4009,0,642,3355,0,12,0,0
97.8,0,4113,100,4013,0,629,3380,0,4,0,0
97.9,0,4122,100,4022,0,624,3389,0,9,0,0
98,0,4132,100,4032,0,651,3371,0,10,0,0
98.1,0,4144,102,4042,0,633,3397,0,12,0,0
98.2,0,4158,102,4056,0,642,3400,0,14,0,0
98.3,0,4166,105,4061,0,653,3400,0,8,0,0
98.4,0,4177,105,4072,0,683,3378,0,11,0,0
98.5,0,4181,106,4075,0,620,3451,0,4,0,0
98.6,0,4191,107,4084,0,659,3415,0,10,0,0
98.7,0,4202,107,4095,0,662,3422,0,11,0,0
98.8,0,4211,110,4101,0,685,3407,0,9,0,0
98.9,0,4221,111,4110,0,614,3486,0,10,0,0
99,0,4227,112,4115,0,665,3444,0,6,0,0
99.1,0,4237,113,4124,0,646,3468,0,10,0,0
99.2,0,4248,114,4134,0,641,3482,0,11,0,0
99.3,0,4255,115,4140,0,646,3487,0,7,0,0
99.4,0,4268,117,4151,0,670,3468,0,13,0,0
99.5,0,4282,119,4163,0,629,3520,0,14,0,0
99.6,0,4289,122,4167,0,662,3498,0,7,0,0
99.7,0,4296,122,4174,0,654,3513,0,7,0,0
99.8,0,4303,125,4178,0,666,3505,0,7,0,0
99.9,0,4311,127,4184,0,688,3488,0,8,0,0
100,0,4325,129,4196,0,690,3492,0,14,0,0
100.1,0,4332,133,4199,0,719,3473,0,7,0,0
100.2,0,4342,135,4207,0,639,3558,0,10,0,0
100.3,0,4354,137,4217,0,667,3538,0,12,0,0
100.4,0,4362,138,4224,0,677,3539,0,8,0,0
100.5,0,4369,139,4230,0,697,3526,0,7,0,0
100.6,0,4374,139,4235,0,697,3533,0,5,0,0
