eval,stage_eval,chi2,stage,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
69,198,23.556849331937155,optuna,0.654797933338,0.37612050965698507,0.6674593291561436,15.952077427824994,16.519850080270775,10.20828518450892,2.689518672854698,5.589116286440019,15.771279447898056,0.00010089234587356351,2.357556281616918,0.01161739409256211,157.37018981919772
69,199,22.696833393507024,optuna,0.654797933338,0.37612050965698507,0.6674593291561436,15.952077427824994,16.519850080270775,10.20828518450892,2.689518672854698,5.589116286440019,15.771279447898056,0.00010089234587356351,2.357556281616918,0.01161739409256211,157.37018981919772
70,200,5.317053087693913,optuna,0.4011157504763313,4.50607915654756,0.6542313867146101,10.74067532546485,15.33604680486728,15.650551561360821,1.5457341350233533,3.4104112511212064,7.07658330945181,0.00022285271517342325,2.2091689698520196,0.01026776411941841,126.87234491675581
70,201,5.152580229389125,optuna,0.4011157504763313,4.50607915654756,0.6542313867146101,10.74067532546485,15.33604680486728,15.650551561360821,1.5457341350233533,3.4104112511212064,7.07658330945181,0.00022285271517342325,2.2091689698520196,0.01026776411941841,126.87234491675581
70,202,5.889998327680474,optuna,0.4011157504763313,4.50607915654756,0.6542313867146101,10.74067532546485,15.33604680486728,15.650551561360821,1.5457341350233533,3.4104112511212064,7.07658330945181,0.00022285271517342325,2.2091689698520196,0.01026776411941841,126.87234491675581
71,203,17.03787323205431,optuna,0.35906194952739856,9.668177666433309,0.8644733622975396,10.660795636466856,17.24193633606829,14.968879510261758,2.7765561217559585,3.5523456029644787,14.440456228259979,0.0002518696286481225,1.1778377496607144,0.0038715058610827397,118.59655954707362
71,204,17.13894160952382,optuna,0.35906194952739856,9.668177666433309,0.8644733622975396,10.660795636466856,17.24193633606829,14.968879510261758,2.7765561217559585,3.5523456029644787,14.440456228259979,0.0002518696286481225,1.1778377496607144,0.0038715058610827397,118.59655954707362
71,205,16.541896731595447,optuna,0.35906194952739856,9.668177666433309,0.8644733622975396,10.660795636466856,17.24193633606829,14.968879510261758,2.7765561217559585,3.5523456029644787,14.440456228259979,0.0002518696286481225,1.1778377496607144,0.0038715058610827397,118.59655954707362
72,206,35.07092505844551,optuna,0.32299986941691516,16.41626255176291,0.9605278627659312,13.051297635499445,17.878485270080063,15.591092658799091,6.745238125052847,2.8103342204827255,17.238515196749102,0.00011809476617171257,1.0897928049409555,0.0009042916267425269,281.1581554821106
72,207,35.470036905229534,optuna,0.32299986941691516,16.41626255176291,0.9605278627659312,13.051297635499445,17.878485270080063,15.591092658799091,6.745238125052847,2.8103342204827255,17.238515196749102,0.00011809476617171257,1.0897928049409555,0.0009042916267425269,281.1581554821106
72,208,35.877788191623395,optuna,0.32299986941691516,16.41626255176291,0.9605278627659312,13.051297635499445,17.878485270080063,15.591092658799091,6.745238125052847,2.8103342204827255,17.238515196749102,0.00011809476617171257,1.0897928049409555,0.0009042916267425269,281.1581554821106
73,209,12.782251796422424,optuna,0.5105495530124944,5.814554087339177,0.5058859163728916,11.3959562444995,19.20794710755624,9.878161523080172,3.2637117721945392,1.2461239449482178,15.524292342872176,0.00016117601451165323,2.2212854941015125,0.004918002479255805,269.7187026714322
73,210,13.269588703505342,optuna,0.5105495530124944,5.814554087339177,0.5058859163728916,11.3959562444995,19.20794710755624,9.878161523080172,3.2637117721945392,1.2461239449482178,15.524292342872176,0.00016117601451165323,2.2212854941015125,0.004918002479255805,269.7187026714322
73,211,13.663424850087702,optuna,0.5105495530124944,5.814554087339177,0.5058859163728916,11.3959562444995,19.20794710755624,9.878161523080172,3.2637117721945392,1.2461239449482178,15.524292342872176,0.00016117601451165323,2.2212854941015125,0.004918002479255805,269.7187026714322
74,212,14.698588698893674,optuna,0.4821756990281391,8.96181270518709,0.29457341259575465,14.296477227339896,18.708630952401183,13.078805187637425,3.3173815909333975,2.0777430846994243,10.339943948490829,0.00037316853935460796,2.091918780380283,0.00021468273125854837,267.68884185464884
74,213,15.144529572172214,optuna,0.4821756990281391,8.96181270518709,0.29457341259575465,14.296477227339896,18.708630952401183,13.078805187637425,3.3173815909333975,2.0777430846994243,10.339943948490829,0.00037316853935460796,2.091918780380283,0.00021468273125854837,267.68884185464884
74,214,15.484252853253224,optuna,0.4821756990281391,8.96181270518709,0.29457341259575465,14.296477227339896,18.708630952401183,13.078805187637425,3.3173815909333975,2.0777430846994243,10.339943948490829,0.00037316853935460796,2.091918780380283,0.00021468273125854837,267.68884185464884
75,215,10.864428723945224,optuna,0.5296683960806411,23.081156214954497,0.8428117497494698,10.908563878882623,16.938881183218335,13.379553788641497,2.051153179464491,3.2836941876118937,9.036806820848692,0.0003885918538783483,1.897861482674206,0.020062417766246444,80.07936646139392
75,216,11.134732574996427,optuna,0.5296683960806411,23.081156214954497,0.8428117497494698,10.908563878882623,16.938881183218335,13.379553788641497,2.051153179464491,3.2836941876118937,9.036806820848692,0.0003885918538783483,1.897861482674206,0.020062417766246444,80.07936646139392
75,217,10.663799769109183,optuna,0.5296683960806411,23.081156214954497,0.8428117497494698,10.908563878882623,16.938881183218335,13.379553788641497,2.051153179464491,3.2836941876118937,9.036806820848692,0.0003885918538783483,1.897861482674206,0.020062417766246444,80.07936646139392
