current_time, N_vessels, N_cells, N_cells_pheno_0, N_cells_pheno_1, N_cells_pheno_1_Ap, N_cells_pheno_1_G1, N_cells_pheno_1_Sy, N_cells_pheno_1_G2, N_cells_pheno_1_Di, N_cells_pheno_1_Tr, N_cell_protrusions
100.6,0,4350,0,4350,0,697,3645,0,8,0,0
100.7,0,4360,0,4360,0,665,3685,0,10,0,0
100.8,0,4370,0,4370,0,687,3673,0,10,0,0
100.9,0,4381,0,4381,0,686,3684,0,11,0,0
101,0,4402,0,4402,0,729,3652,0,21,0,0
101.1,0,4414,0,4414,0,652,3750,0,12,0,0
101.2,0,4424,0,4424,0,699,3715,0,10,0,0
101.3,0,4441,0,4441,0,713,3711,0,17,0,0
101.4,0,4456,0,4456,0,693,3748,0,15,0,0
101.5,0,4465,0,4465,0,729,3727,0,9,0,0
101.6,0,4475,0,4475,0,700,3765,0,10,0,0
101.7,0,4485,0,4485,0,718,3757,0,10,0,0
101.8,0,4489,0,4489,0,700,3785,0,4,0,0
101.9,0,4498,0,4498,0,743,3746,0,9,0,0
102,0,4508,0,4508,0,720,3778,0,10,0,0
102.1,0,4520,0,4520,0,698,3810,0,12,0,0
102.2,0,4537,0,4537,0,713,3807,0,17,0,0
102.3,0,4549,0,4549,0,711,3826,0,12,0,0
102.4,0,4560,0,4560,0,693,3856,0,11,0,0
102.5,0,4571,0,4571,0,752,3808,0,11,0,0
102.6,0,4581,0,4581,0,673,3898,0,10,0,0
102.7,0,4593,0,4593,0,693,3888,0,12,0,0
102.8,0,4607,0,4607,0,699,3894,0,14,0,0
102.9,0,4626,0,4626,0,737,3870,0,19,0,0
103,0,4636,0,4636,0,703,3923,0,10,0,0
103.1,0,4645,0,4645,0,752,3884,0,9,0,0
103.2,0,4655,0,4655,0,743,3902,0,10,0,0
103.3,0,4670,0,4670,0,701,3954,0,15,0,0
103.4,0,4681,0,4681,0,740,3930,0,11,0,0
103.5,0,4699,0,4699,0,733,3948,0,18,0,0
103.6,0,4707,0,4707,0,712,3987,0,8,0,0
103.7,0,4725,0,4725,0,720,3987,0,18,0,0
103.8,0,4736,0,4736,0,742,3983,0,11,0,0
103.9,0,4754,0,4754,0,732,4004,0,18,0,0
104,0,4760,0,4760,0,772,3982,0,6,0,0
104.1,0,4768,0,4768,0,765,3995,0,8,0,0
104.2,0,4780,0,4780,0,777,3991,0,12,0,0
104.3,0,4789,0,4789,0,757,4023,0,9,0,0
104.4,0,4806,0,4806,0,753,4036,0,17,0,0
104.5,0,4816,0,4816,0,725,4081,0,10,0,0
104.6,0,4826,0,4826,0,763,4053,0,10,0,0
104.7,0,4840,0,4840,0,725,4101,0,14,0,0
104.8,0,4848,0,4848,0,765,4075,0,8,0,0
104.9,0,4856,0,4856,0,776,4072,0,8,0,0
105,0,4870,0,4870,0,717,4139,0,14,0,0
105.1,0,4878,0,4878,0,789,4081,0,8,0,0
105.2,0,4890,0,4890,0,737,4141,0,12,0,0
105.3,0,4899,0,4899,0,736,4154,0,9,0,0
105.4,0,4911,0,4911,0,745,4154,0,12,0,0
105.5,0,4922,0,4922,0,731,4180,0,11,0,0
105.6,0,4936,0,4936,0,765,4157,0,14,0,0
105.7,0,4951,0,4951,0,738,4198,0,15,0,0
105.8,0,4963,0,4963,0,813,4138,0,12,0,0
105.9,0,4977,0,4977,0,765,4198,0,14,0,0
106,0,4997,0,4997,0,750,4227,0,20,0,0
106.1,0,5015,0,5015,0,781,4216,0,18,0,0
106.2,0,5030,0,5030,0,769,4246,0,15,0,0
106.3,0,5044,0,5044,0,782,4248,0,14,0,0
106.4,0,5059,0,5059,0,744,4300,0,15,0,0
106.5,0,5072,0,5072,0,757,4302,0,13,0,0
106.6,0,5084,0,5084,0,799,4273,0,12,0,0
106.7,0,5093,0,5093,0,779,4305,0,9,0,0
106.8,0,5103,0,5103,0,776,4317,0,10,0,0
106.9,0,5114,0,5114,0,795,4308,0,11,0,0
107,0,5123,0,5123,0,769,4345,0,9,0,0
107.1,0,5142,0,5142,0,786,4337,0,19,0,0
107.2,0,5150,0,5150,0,784,4358,0,8,0,0
107.3,0,5164,0,5164,0,767,4383,0,14,0,0
107.4,0,5176,0,5176,0,777,4387,0,12,0,0
107.5,0,5193,0,5193,0,784,4392,0,17,0,0
107.6,0,5204,0,5204,0,802,4391,0,11,0,0
107.7,0,5215,0,5215,0,810,4394,0,11,0,0
107.8,0,5226,0,5226,0,802,4413,0,11,0,0
107.9,0,5236,0,5236,0,826,4400,0,10,0,0
108,0,5258,0,5258,0,757,4479,0,22,0,0
108.1,0,5270,0,5270,0,800,4458,0,12,0,0
108.2,0,5279,0,5279,0,793,4477,0,9,0,0
108.3,0,5291,0,5291,0,828,4451,0,12,0,0
108.4,0,5305,0,5305,0,798,4493,0,14,0,0
108.5,0,5323,0,5323,0,806,4499,0,18,0,0
108.6,0,5334,0,5334,0,818,4505,0,11,0,0
108.7,0,5346,0,5346,0,751,4583,0,12,0,0
108.8,0,5358,0,5358,0,828,4518,0,12,0,0
108.9,0,5366,0,5366,0,852,4506,0,8,0,0
109,0,5383,0,5383,0,838,4528,0,17,0,0
109.1,0,5395,0,5395,0,831,4552,0,12,0,0
109.2,0,5414,0,5414,0,855,4540,0,19,0,0
109.3,0,5426,0,5426,0,818,4596,0,12,0,0
109.4,0,5438,0,5438,0,813,4613,0,12,0,0
109.5,0,5452,0,5452,0,837,4601,0,14,0,0
109.6,0,5468,0,5468,0,854,4598,0,16,0,0
109.7,0,5476,0,5476,0,861,4607,0,8,0,0
109.8,0,5496,0,5496,0,869,4607,0,20,0,0
109.9,0,5507,0,5507,0,833,4663,0,11,0,0
110,0,5519,0,5519,0,870,4637,0,12,0,0
110.1,0,5535,0,5535,0,901,4618,0,16,0,0
110.2,0,5551,0,5551,0,854,4681,0,16,0,0
110.3,0,5568,0,5568,0,821,4730,0,17,0,0
110.4,0,5583,0,5583,0,880,4688,0,15,0,0
110.5,0,5595,0,5595,0,823,4760,0,12,0,0
110.6,0,5611,0,5611,0,877,4718,0,16,0,0
110.7,0,5625,0,5625,0,857,4754,0,14,0,0
110.8,0,5639,0,5639,0,862,4763,0,14,0,0
110.9,0,5652,0,5652,0,850,4789,0,13,0,0
111,0,5662,0,5662,0,858,4794,0,10,0,0
111.1,0,5672,0,5672,0,882,4780,0,10,0,0
111.2,0,5692,0,5692,0,838,4834,0,20,0,0
111.3,0,5705,0,5705,0,823,4869,0,13,0,0
111.4,0,5718,0,5718,0,844,4861,0,13,0,0
111.5,0,5732,0,5732,0,870,4848,0,14,0,0
111.6,0,5743,0,5743,0,831,4901,0,11,0,0
111.7,0,5752,0,5752,0,885,4858,0,9,0,0
111.8,0,5759,0,5759,0,880,4872,0,7,0,0
111.9,0,5771,0,5771,0,850,4909,0,12,0,0
112,0,5792,0,5792,0,863,4908,0,21,0,0
112.1,0,5800,0,5800,0,894,4898,0,8,0,0
112.2,0,5813,0,5813,0,903,4897,0,13,0,0
112.3,0,5834,0,5834,0,870,4943,0,21,0,0
112.4,0,5847,0,5847,0,882,4952,0,13,0,0
112.5,0,5861,0,5861,0,899,4948,0,14,0,0
112.6,0,5874,0,5874,0,895,4966,0,13,0,0
112.7,0,5890,0,5890,0,903,4971,0,16,0,0
112.8,0,5905,0,5905,0,894,4996,0,15,0,0
112.9,0,5916,0,5916,0,881,5024,0,11,0,0
113,0,5927,0,5927,0,872,5044,0,11,0,0
113.1,0,5937,0,5937,0,869,5058,0,10,0,0
113.2,0,5951,0,5951,0,908,5029,0,14,0,0
113.3,0,5964,0,5964,0,898,5053,0,13,0,0
113.4,0,5977,0,5977,0,932,5032,0,13,0,0
113.5,0,5997,0,5997,0,944,5033,0,20,0,0
113.6,0,6006,0,6006,0,859,5138,0,9,0,0
113.7,0,6020,0,6020,0,918,5088,0,14,0,0
113.8,0,6031,0,6031,0,905,5115,0,11,0,0
113.9,0,6039,0,6039,0,897,5134,0,8,0,0
114,0,6050,0,6050,0,892,5147,0,11,0,0
114.1,0,6058,0,6058,0,912,5138,0,8,0,0
114.2,0,6073,0,6073,0,902,5156,0,15,0,0
114.3,0,6084,0,6084,0,935,5138,0,11,0,0
114.4,0,6098,0,6098,0,925,5159,0,14,0,0
114.5,0,6104,0,6104,0,883,5215,0,6,0,0
114.6,0,6115,0,6115,0,905,5199,0,11,0,0
114.7,0,6124,0,6124,0,854,5261,0,9,0,0
114.8,0,6127,0,6127,0,907,5217,0,3,0,0
114.9,0,6145,0,6145,0,979,5148,0,18,0,0
115,0,6164,0,6164,0,965,5180,0,19,0,0
115.1,0,6180,0,6180,0,911,5253,0,16,0,0
115.2,0,6196,0,6196,0,894,5286,0,16,0,0
115.3,0,6207,0,6207,0,934,5262,0,11,0,0
115.4,0,6217,0,6217,0,902,5305,0,10,0,0
115.5,0,6234,0,6234,0,939,5278,0,17,0,0
115.6,0,6241,0,6241,0,926,5308,0,7,0,0
115.7,0,6247,0,6247,0,907,5334,0,6,0,0
115.8,0,6263,0,6263,0,914,5333,0,16,0,0
115.9,0,6275,0,6275,0,954,5309,0,12,0,0
116,0,6285,0,6285,0,948,5327,0,10,0,0
116.1,0,6298,0,6298,0,941,5344,0,13,0,0
116.2,0,6314,0,6314,0,966,5332,0,16,0,0
116.3,0,6326,0,6326,0,931,5383,0,12,0,0
116.4,0,6338,0,6338,0,945,5381,0,12,0,0
116.5,0,6353,0,6353,0,919,5419,0,15,0,0
116.6,0,6365,0,6365,0,975,5378,0,12,0,0
116.7,0,6381,0,6381,0,977,5388,0,16,0,0
116.8,0,6388,0,6388,0,924,5457,0,7,0,0
116.9,0,6403,0,6403,0,927,5461,0,15,0,0
117,0,6418,0,6418,0,961,5442,0,15,0,0
117.1,0,6435,0,6435,0,971,5447,0,17,0,0
117.2,0,6447,0,6447,0,952,5483,0,12,0,0
117.3,0,6459,0,6459,0,948,5499,0,12,0,0
117.4,0,6469,0,6469,0,935,5524,0,10,0,0
117.5,0,6485,0,6485,0,948,5521,0,16,0,0
117.6,0,6501,0,6501,0,954,5531,0,16,0,0
117.7,0,6517,0,6517,0,979,5522,0,16,0,0
117.8,0,6529,0,6529,0,944,5573,0,12,0,0
117.9,0,6541,0,6541,0,993,5536,0,12,0,0
118,0,6553,0,6553,0,963,5578,0,12,0,0
118.1,0,6565,0,6565,0,925,5628,0,12,0,0
118.2,0,6576,0,6576,0,959,5606,0,11,0,0
118.3,0,6586,0,6586,0,970,5606,0,10,0,0
118.4,0,6599,0,6599,0,984,5602,0,13,0,0
118.5,0,6612,0,6612,0,964,5635,0,13,0,0
118.6,0,6627,0,6627,0,993,5619,0,15,0,0
118.7,0,6640,0,6640,0,931,5696,0,13,0,0
118.8,0,6658,0,6658,0,964,5676,0,18,0,0
118.9,0,6665,0,6665,0,1027,5631,0,7,0,0
119,0,6679,0,6679,0,992,5673,0,14,0,0
119.1,0,6698,0,6698,0,983,5696,0,19,0,0
119.2,0,6706,0,6706,0,961,5737,0,8,0,0
119.3,0,6718,0,6718,0,997,5709,0,12,0,0
119.4,0,6736,0,6736,0,972,5746,0,18,0,0
119.5,0,6751,0,6751,0,964,5772,0,15,0,0
119.6,0,6766,0,6766,0,1008,5743,0,15,0,0
119.7,0,6773,0,6773,0,1041,5725,0,7,0,0
119.8,0,6787,0,6787,0,996,5777,0,14,0,0
119.9,0,6804,0,6804,0,1037,5750,0,17,0,0
120,0,6817,0,6817,0,963,5841,0,13,0,0
120.1,0,6841,0,6841,0,984,5833,0,24,0,0
120.2,0,6853,0,6853,0,986,5855,0,12,0,0
120.3,0,6864,0,6864,0,1005,5848,0,11,0,0
120.4,0,6879,0,6879,0,1050,5814,0,15,0,0
120.5,0,6896,0,6896,0,1027,5852,0,17,0,0
120.6,0,6912,0,6912,0,1044,5852,0,16,0,0
120.7,0,6928,0,6928,0,972,5940,0,16,0,0
120.8,0,6946,0,6946,0,995,5933,0,18,0,0
120.9,0,6959,0,6959,0,1007,5939,0,13,0,0
121,0,6976,0,6976,0,1022,5937,0,17,0,0
121.1,0,6995,0,6995,0,1034,5942,0,19,0,0
121.2,0,7012,0,7012,0,1014,5981,0,17,0,0
121.3,0,7033,0,7033,0,1039,5973,0,21,0,0
121.4,0,7049,0,7049,0,1020,6013,0,16,0,0
121.5,0,7066,0,7066,0,1063,5986,0,17,0,0
121.6,0,7083,0,7083,0,1029,6037,0,17,0,0
121.7,0,7099,0,7099,0,1043,6040,0,16,0,0
121.8,0,7113,0,7113,0,1081,6018,0,14,0,0
121.9,0,7127,0,7127,0,1118,5995,0,14,0,0
122,0,7142,0,7142,0,1043,6084,0,15,0,0
122.1,0,7158,0,7158,0,1052,6090,0,16,0,0
122.2,0,7172,0,7172,0,1071,6087,0,14,0,0
122.3,0,7186,0,7186,0,1032,6140,0,14,0,0
122.4,0,7202,0,7202,0,1064,6122,0,16,0,0
122.5,0,7214,0,7214,0,1082,6120,0,12,0,0
122.6,0,7235,0,7235,0,1078,6136,0,21,0,0
122.7,0,7251,0,7251,0,1030,6205,0,16,0,0
122.8,0,7267,0,7267,0,1055,6196,0,16,0,0
122.9,0,7279,0,7279,0,1048,6219,0,12,0,0
123,0,7289,0,7289,0,1035,6244,0,10,0,0
123.1,0,7308,0,7308,0,1055,6234,0,19,0,0
123.2,0,7318,0,7318,0,1034,6274,0,10,0,0
123.3,0,7339,0,7339,0,1066,6252,0,21,0,0
123.4,0,7357,0,7357,0,1056,6283,0,18,0,0
123.5,0,7377,0,7377,0,1087,6270,0,20,0,0
123.6,0,7398,0,7398,0,1039,6338,0,21,0,0
123.7,0,7413,0,7413,0,1087,6311,0,15,0,0
123.8,0,7437,0,7437,0,1140,6273,0,24,0,0
123.9,0,7451,0,7451,0,1047,6390,0,14,0,0
124,0,7463,0,7463,0,1105,6346,0,12,0,0
124.1,0,7476,0,7476,0,1082,6381,0,13,0,0
124.2,0,7500,0,7500,0,1064,6412,0,24,0,0
124.3,0,7520,0,7520,0,1146,6354,0,20,0,0
124.4,0,7538,0,7538,0,1071,6449,0,18,0,0
124.5,0,7555,0,7555,0,1093,6445,0,17,0,0
124.6,0,7570,0,7570,0,1068,6487,0,15,0,0
124.7,0,7584,0,7584,0,1119,6451,0,14,0,0
124.8,0,7597,0,7597,0,1079,6505,0,13,0,0
124.9,0,7620,0,7620,0,1126,6471,0,23,0,0
125,0,7638,0,7638,0,1101,6519,0,18,0,0
125.1,0,7653,0,7653,0,1084,6554,0,15,0,0
125.2,0,7671,0,7671,0,1113,6540,0,18,0,0
125.3,0,7689,0,7689,0,1122,6549,0,18,0,0
125.4,0,7707,0,7707,0,1150,6539,0,18,0,0
125.5,0,7727,0,7727,0,1158,6549,0,20,0,0
125.6,0,7758,0,7758,0,1156,6571,0,31,0,0
125.7,0,7774,0,7774,0,1094,6664,0,16,0,0
125.8,0,7795,0,7795,0,1129,6645,0,21,0,0
125.9,0,7817,0,7817,0,1146,6649,0,22,0,0
126,0,7835,0,7835,0,1141,6676,0,18,0,0
126.1,0,7855,0,7855,0,1072,6763,0,20,0,0
126.2,0,7874,0,7874,0,1103,6752,0,19,0,0
126.3,0,7887,0,7887,0,1163,6711,0,13,0,0
126.4,0,7903,0,7903,0,1137,6750,0,16,0,0
126.5,0,7919,0,7919,0,1126,6777,0,16,0,0
126.6,0,7940,0,7940,0,1060,6859,0,21,0,0
126.7,0,7960,0,7960,0,1167,6773,0,20,0,0
126.8,0,7979,0,7979,0,1149,6811,0,19,0,0
126.9,0,7997,0,7997,0,1113,6866,0,18,0,0
127,0,8013,0,8013,0,1064,6933,0,16,0,0
127.1,0,8029,0,8029,0,1145,6868,0,16,0,0
127.2,0,8046,0,8046,0,1191,6838,0,17,0,0
127.3,0,8062,0,8062,0,1144,6902,0,16,0,0
127.4,0,8088,0,8088,0,1172,6890,0,26,0,0
127.5,0,8110,0,8110,0,1202,6886,0,22,0,0
127.6,0,8136,0,8136,0,1146,6964,0,26,0,0
127.7,0,8156,0,8156,0,1183,6953,0,20,0,0
127.8,0,8165,0,8165,0,1211,6945,0,9,0,0
127.9,0,8187,0,8187,0,1148,7017,0,22,0,0
128,0,8206,0,8206,0,1139,7048,0,19,0,0
128.1,0,8216,0,8216,0,1201,7005,0,10,0,0
128.2,0,8231,0,8231,0,1129,7087,0,15,0,0
128.3,0,8247,0,8247,0,1180,7051,0,16,0,0
128.4,0,8271,0,8271,0,1155,7092,0,24,0,0
128.5,0,8290,0,8290,0,1174,7097,0,19,0,0
128.6,0,8303,0,8303,0,1219,7071,0,13,0,0
128.7,0,8326,0,8326,0,1201,7102,0,23,0,0
128.8,0,8348,0,8348,0,1193,7133,0,22,0,0
128.9,0,8368,0,8368,0,1193,7155,0,20,0,0
129,0,8386,0,8386,0,1164,7204,0,18,0,0
129.1,0,8403,0,8403,0,1234,7152,0,17,0,0
129.2,0,8419,0,8419,0,1228,7175,0,16,0,0
129.3,0,8439,0,8439,0,1207,7212,0,20,0,0
129.4,0,8464,0,8464,0,1216,7223,0,25,0,0
129.5,0,8477,0,8477,0,1242,7222,0,13,0,0
129.6,0,8492,0,8492,0,1214,7263,0,15,0,0
129.7,0,8510,0,8510,0,1211,7281,0,18,0,0
129.8,0,8524,0,8524,0,1190,7320,0,14,0,0
129.9,0,8547,0,8547,0,1210,7314,0,23,0,0
130,0,8567,0,8567,0,1242,7305,0,20,0,0
130.1,0,8581,0,8581,0,1228,7339,0,14,0,0
130.2,0,8608,0,8608,0,1206,7375,0,27,0,0
130.3,0,8621,0,8621,0,1229,7379,0,13,0,0
130.4,0,8648,0,8648,0,1221,7400,0,27,0,0
130.5,0,8670,0,8670,0,1179,7469,0,22,0,0
130.6,0,8688,0,8688,0,1238,7432,0,18,0,0
130.7,0,8707,0,8707,0,1250,7438,0,19,0,0
130.8,0,8725,0,8725,0,1212,7495,0,18,0,0
130.9,0,8750,0,8750,0,1226,7499,0,25,0,0
131,0,8772,0,8772,0,1257,7493,0,22,0,0
131.1,0,8790,0,8790,0,1236,7536,0,18,0,0
131.2,0,8812,0,8812,0,1253,7537,0,22,0,0
131.3,0,8833,0,8833,0,1236,7576,0,21,0,0
131.4,0,8843,0,8843,0,1231,7602,0,10,0,0
131.5,0,8859,0,8859,0,1247,7596,0,16,0,0
131.6,0,8874,0,8874,0,1255,7604,0,15,0,0
131.7,0,8901,0,8901,0,1250,7624,0,27,0,0
131.8,0,8921,0,8921,0,1259,7642,0,20,0,0
131.9,0,8943,0,8943,0,1285,7636,0,22,0,0
132,0,8959,0,8959,0,1278,7665,0,16,0,0
132.1,0,8981,0,8981,0,1299,7660,0,22,0,0
132.2,0,9001,0,9001,0,1229,7752,0,20,0,0
132.3,0,9023,0,9023,0,1276,7725,0,22,0,0
132.4,0,9039,0,9039,0,1297,7726,0,16,0,0
132.5,0,9052,0,9052,0,1249,7790,0,13,0,0
132.6,0,9078,0,9078,0,1239,7813,0,26,0,0
132.7,0,9101,0,9101,0,1327,7751,0,23,0,0
132.8,0,9120,0,9120,0,1253,7848,0,19,0,0
132.9,0,9148,0,9148,0,1256,7864,0,28,0,0
133,0,9163,0,9163,0,1341,7807,0,15,0,0
133.1,0,9185,0,9185,0,1247,7916,0,22,0,0
133.2,0,9202,0,9202,0,1322,7863,0,17,0,0
133.3,0,9220,0,9220,0,1311,7891,0,18,0,0
133.4,0,9237,0,9237,0,1328,7892,0,17,0,0
133.5,0,9251,0,9251,0,1289,7948,0,14,0,0
133.6,0,9270,0,9270,0,1284,7967,0,19,0,0
133.7,0,9296,0,9296,0,1250,8020,0,26,0,0
133.8,0,9311,0,9311,0,1271,8025,0,15,0,0
133.9,0,9335,0,9335,0,1312,7999,0,24,0,0
134,0,9358,0,9358,0,1323,8012,0,23,0,0
134.1,0,9380,0,9380,0,1298,8060,0,22,0,0
134.2,0,9412,0,9412,0,1256,8124,0,32,0,0
134.3,0,9427,0,9427,0,1320,8092,0,15,0,0
134.4,0,9445,0,9445,0,1323,8104,0,18,0,0
134.5,0,9464,0,9464,0,1343,8102,0,19,0,0
134.6,0,9486,0,9486,0,1296,8168,0,22,0,0
134.7,0,9505,0,9505,0,1250,8236,0,19,0,0
134.8,0,9523,0,9523,0,1272,8233,0,18,0,0
134.9,0,9540,0,9540,0,1285,8238,0,17,0,0
135,0,9558,0,9558,0,1318,8222,0,18,0,0
135.1,0,9578,0,9578,0,1351,8207,0,20,0,0
135.2,0,9590,0,9590,0,1302,8276,0,12,0,0
135.3,0,9612,0,9612,0,1330,8260,0,22,0,0
135.4,0,9622,0,9622,0,1279,8333,0,10,0,0
135.5,0,9637,0,9637,0,1321,8301,0,15,0,0
135.6,0,9654,0,9654,0,1338,8299,0,17,0,0
135.7,0,9666,0,9666,0,1371,8283,0,12,0,0
135.8,0,9684,0,9684,0,1326,8340,0,18,0,0
135.9,0,9714,0,9714,0,1371,8313,0,30,0,0
136,0,9730,0,9730,0,1269,8445,0,16,0,0
136.1,0,9747,0,9747,0,1297,8433,0,17,0,0
136.2,0,9773,0,9773,0,1369,8378,0,26,0,0
136.3,0,9788,0,9788,0,1326,8447,0,15,0,0
136.4,0,9803,0,9803,0,1348,8440,0,15,0,0
136.5,0,9822,0,9822,0,1300,8503,0,19,0,0
136.6,0,9837,0,9837,0,1317,8505,0,15,0,0
136.7,0,9861,0,9861,0,1304,8533,0,24,0,0
136.8,0,9877,0,9877,0,1349,8512,0,16,0,0
136.9,0,9895,0,9895,0,1336,8541,0,18,0,0
137,0,9910,0,9910,0,1363,8532,0,15,0,0
137.1,0,9929,0,9929,0,1382,8528,0,19,0,0
137.2,0,9942,0,9942,0,1288,8641,0,13,0,0
137.3,0,9958,0,9958,0,1345,8597,0,16,0,0
137.4,0,9973,0,9973,0,1377,8581,0,15,0,0
137.5,0,9989,0,9989,0,1303,8670,0,16,0,0
137.6,0,10013,0,10013,0,1371,8618,0,24,0,0
137.7,0,10030,0,10030,0,1416,8597,0,17,0,0
137.8,0,10052,0,10052,0,1361,8669,0,22,0,0
137.9,0,10077,0,10077,0,1380,8672,0,25,0,0
138,0,10087,0,10087,0,1433,8644,0,10,0,0
138.1,0,10110,0,10110,0,1357,8730,0,23,0,0
138.2,0,10128,0,10128,0,1370,8740,0,18,0,0
138.3,0,10151,0,10151,0,1406,8722,0,23,0,0
138.4,0,10171,0,10171,0,1383,8768,0,20,0,0
138.5,0,10190,0,10190,0,1391,8780,0,19,0,0
138.6,0,10217,0,10217,0,1373,8817,0,27,0,0
138.7,0,10230,0,10230,0,1399,8818,0,13,0,0
138.8,0,10241,0,10241,0,1430,8800,0,11,0,0
138.9,0,10266,0,10266,0,1487,8754,0,25,0,0
139,0,10294,0,10294,0,1347,8919,0,28,0,0
139.1,0,10318,0,10318,0,1433,8861,0,24,0,0
139.2,0,10342,0,10342,0,1421,8897,0,24,0,0
139.3,0,10368,0,10368,0,1439,8903,0,26,0,0
139.4,0,10390,0,10390,0,1371,8997,0,22,0,0
139.5,0,10411,0,10411,0,1437,8953,0,21,0,0
139.6,0,10434,0,10434,0,1363,9048,0,23,0,0
139.7,0,10452,0,10452,0,1427,9007,0,18,0,0
139.8,0,10467,0,10467,0,1409,9043,0,15,0,0
139.9,0,10490,0,10490,0,1413,9054,0,23,0,0
140,0,10511,0,10511,0,1434,9056,0,21,0,0
140.1,0,10528,0,10528,0,1464,9047,0,17,0,0
140.2,0,10551,0,10551,0,1436,9092,0,23,0,0
140.3,0,10569,0,10569,0,1475,9076,0,18,0,0
140.4,0,10587,0,10587,0,1413,9156,0,18,0,0
140.5,0,10605,0,10605,0,1375,9212,0,18,0,0
140.6,0,10622,0,10622,0,1413,9192,0,17,0,0
140.7,0,10642,0,10642,0,1427,9195,0,20,0,0
140.8,0,10662,0,10662,0,1382,9260,0,20,0,0
140.9,0,10686,0,10686,0,1435,9227,0,24,0,0
141,0,10709,0,10709,0,1444,9242,0,23,0,0
141.1,0,10738,0,10738,0,1454,9255,0,29,0,0
141.2,0,10758,0,10758,0,1390,9348,0,20,0,0
141.3,0,10778,0,10778,0,1432,9326,0,20,0,0
141.4,0,10805,0,10805,0,1464,9314,0,27,0,0
141.5,0,10828,0,10828,0,1425,9380,0,23,0,0
141.6,0,10849,0,10849,0,1460,9368,0,21,0,0
141.7,0,10865,0,10865,0,1503,9346,0,16,0,0
141.8,0,10894,0,10894,0,1473,9392,0,29,0,0
141.9,0,10915,0,10915,0,1484,9410,0,21,0,0
142,0,10940,0,10940,0,1463,9452,0,25,0,0
142.1,0,10966,0,10966,0,1470,9470,0,26,0,0
142.2,0,10981,0,10981,0,1471,9495,0,15,0,0
142.3,0,11006,0,11006,0,1519,9462,0,25,0,0
142.4,0,11031,0,11031,0,1429,9577,0,25,0,0
142.5,0,11056,0,11056,0,1510,9521,0,25,0,0
142.6,0,11075,0,11075,0,1434,9622,0,19,0,0
142.7,0,11100,0,11100,0,1456,9619,0,25,0,0
142.8,0,11118,0,11118,0,1535,9565,0,18,0,0
142.9,0,11144,0,11144,0,1504,9614,0,26,0,0
143,0,11165,0,11165,0,1514,9630,0,21,0,0
143.1,0,11186,0,11186,0,1430,9735,0,21,0,0
143.2,0,11208,0,11208,0,1561,9625,0,22,0,0
143.3,0,11229,0,11229,0,1456,9752,0,21,0,0
143.4,0,11256,0,11256,0,1496,9733,0,27,0,0
143.5,0,11275,0,11275,0,1518,9738,0,19,0,0
143.6,0,11309,0,11309,0,1558,9717,0,34,0,0
143.7,0,11336,0,11336,0,1521,9788,0,27,0,0
143.8,0,11369,0,11369,0,1459,9877,0,33,0,0
143.9,0,11388,0,11388,0,1583,9786,0,19,0,0
144,0,11412,0,11412,0,1534,9854,0,24,0,0
144.1,0,11442,0,11442,0,1509,9903,0,30,0,0
144.2,0,11472,0,11472,0,1543,9899,0,30,0,0
144.3,0,11491,0,11491,0,1526,9946,0,19,0,0
144.4,0,11509,0,11509,0,1524,9967,0,18,0,0
144.5,0,11537,0,11537,0,1470,10039,0,28,0,0
144.6,0,11559,0,11559,0,1548,9989,0,22,0,0
144.7,0,11587,0,11587,0,1576,9983,0,28,0,0
144.8,0,11619,0,11619,0,1633,9954,0,32,0,0
144.9,0,11645,0,11645,0,1607,10012,0,26,0,0
145,0,11675,0,11675,0,1562,10083,0,30,0,0
145.1,0,11710,0,11710,0,1544,10131,0,35,0,0
145.2,0,11731,0,11731,0,1629,10081,0,21,0,0
145.3,0,11759,0,11759,0,1606,10125,0,28,0,0
145.4,0,11783,0,11783,0,1515,10244,0,24,0,0
145.5,0,11801,0,11801,0,1581,10202,0,18,0,0
145.6,0,11817,0,11817,0,1575,10226,0,16,0,0
145.7,0,11840,0,11840,0,1613,10204,0,23,0,0
145.8,0,11861,0,11861,0,1598,10242,0,21,0,0
145.9,0,11889,0,11889,0,1544,10317,0,28,0,0
146,0,11913,0,11913,0,1543,10346,0,24,0,0
146.1,0,11935,0,11935,0,1654,10259,0,22,0,0
146.2,0,11967,0,11967,0,1569,10366,0,32,0,0
146.3,0,11993,0,11993,0,1577,10390,0,26,0,0
146.4,0,12026,0,12026,0,1582,10411,0,33,0,0
146.5,0,12050,0,12050,0,1587,10439,0,24,0,0
146.6,0,12069,0,12069,0,1599,10451,0,19,0,0
146.7,0,12088,0,12088,0,1615,10454,0,19,0,0
146.8,0,12109,0,12109,0,1698,10390,0,21,0,0
146.9,0,12133,0,12133,0,1640,10469,0,24,0,0
147,0,12154,0,12154,0,1676,10457,0,21,0,0
147.1,0,12180,0,12180,0,1611,10543,0,26,0,0
147.2,0,12198,0,12198,0,1645,10535,0,18,0,0
147.3,0,12226,0,12226,0,1622,10576,0,28,0,0
147.4,0,12248,0,12248,0,1609,10617,0,22,0,0
147.5,0,12280,0,12280,0,1641,10607,0,32,0,0
147.6,0,12305,0,12305,0,1632,10648,0,25,0,0
