number,state,value,datetime_start,datetime_complete,normoxic_CC/can_grow/probability,normoxic_CC/can_grow/diameter_rate,normoxic_CC/can_divide/probability,normoxic_CC/can_divide/diameter_cutoff,normoxic_CC/diameter/max,normoxic_CC/phase_dwell/G1,normoxic_CC/phase_dwell/Sy,normoxic_CC/phase_dwell/G2,normoxic_CC/can_divide/time_window,normoxic_CC/can_divide/probability_increment_with_age,normoxic_CC/can_divide/influence_ratio,normoxic_CC/can_apoptose/probability,normoxic_CC/can_apoptose/time_window,attr_penalty,attr_score_curve
147,TrialState.COMPLETE,51.47725070004617,2026-06-10 17:34:33.093081,2026-06-10 17:36:00.755089,0.05724612183607109,17.87739904736093,0.6004032675335155,15.283067220749498,18.234269351943137,8.872249782332627,6.726465685351595,3.8104900227560004,6.3262452199658865,0.0003465244624430134,3.818038244208471,0.008863580206289128,1738.1078048233546,43.24750293109578,8.229747768950388
148,TrialState.COMPLETE,11.774044678698955,2026-06-10 17:36:00.762970,2026-06-10 17:37:42.647020,0.3996538240863453,7.322249732058509,0.14610634061344838,14.887299977127041,16.483707817247318,9.369645811669843,6.644931879952197,1.3831761359671924,6.753494622311812,0.0004108789993222833,3.8255621168884115,0.00026798941867361997,3026.731357595624,7.972189621194169,3.801855057504785
149,TrialState.COMPLETE,117.30858947062906,2026-06-10 17:37:42.654386,2026-06-10 17:39:01.266828,0.5780960045100921,6.487217524287662,0.12658188850633081,14.738336048146678,20.698118009835603,5.969150448339468,9.302491169628905,3.312414089031318,5.77917519038466,0.00038700585164852633,3.498137540535648,5.4726152625771224e-05,2210.3815387508216,101.27360945291207,16.034980017716993
150,TrialState.PRUNED,23.655973050132623,2026-06-10 17:39:01.275105,2026-06-10 17:39:46.371021,0.13684391713880845,3.1965926199115025,0.561534442704296,11.548807395056636,22.564044774495216,8.500954061086691,6.545006275613993,3.2635657375081797,4.787245480371725,0.00013694931989265976,2.011677277488031,2.0799550187668033e-05,163.5133050528706,,
151,TrialState.COMPLETE,7.612708717982793,2026-06-10 17:39:46.379434,2026-06-10 17:41:22.567986,0.28783135803022286,2.1972835066038896,0.08306426937048543,15.14665474824719,16.087232328771915,11.741359476743163,3.3101698561181,2.8400543408174963,8.81153763518408,0.00040788117632065097,3.658770769588007,0.00017168166350502596,4887.921050047871,4.3934058103517,3.2193029076310924
152,TrialState.PRUNED,126.82604034405549,2026-06-10 17:41:22.575535,2026-06-10 17:41:41.433990,0.3723608557523024,4.009676325071836,0.3371190190646437,17.621744260671164,17.076415797902992,15.360390737990059,2.2853442330538574,2.0866186423836472,14.363994918148709,0.00034436603317447096,3.9273073978132547,0.0002464817226925309,3062.9417474121988,,
153,TrialState.COMPLETE,4.339902047556739,2026-06-10 17:41:41.442577,2026-06-10 17:43:00.432991,0.07105723695994776,10.153385346066957,0.3763341803905156,10.042716183999282,15.173043869206477,10.970088273639865,9.542939250176012,1.3740724475764376,2.9444704315552848,0.00012516949184673343,3.7153944801464314,9.918888358850023e-05,1478.4439272134073,1.6881854460956585,2.6517166014610805
154,TrialState.COMPLETE,10.154238040895747,2026-06-10 17:43:00.441423,2026-06-10 17:45:00.640316,0.6211290116291157,0.537592028354755,0.4716777427243055,15.590557020438201,20.183860787475997,4.046348999480445,3.9232471385632595,4.0869712646902485,2.874013634188994,0.00018245389151461442,3.615134949317349,1.441956054396106e-05,117.17430326716531,6.542982833108816,3.61125520778693
155,TrialState.PRUNED,45.73301186940519,2026-06-10 17:45:00.648163,2026-06-10 17:45:38.488619,0.5857880055403295,0.35110259576396785,0.5057335600692034,14.541137501781007,19.08869432647613,2.0504941108488635,1.8334310171313253,4.48490240809587,1.1398646790535865,8.730319957664167e-05,2.9329211698148585,3.6006760271177875e-05,189.1058553423948,,
156,TrialState.PRUNED,23.353128152436046,2026-06-10 17:45:38.496412,2026-06-10 17:46:16.488327,0.045355625568553125,10.886185220333184,0.06660818205566305,11.545332062825171,15.345337307955228,11.66580672208545,13.942332822793485,2.010242890742024,3.5905530560718844,2.814437845993587e-05,2.8915200791373237,0.0001831921459791058,1917.932535060797,,
157,TrialState.COMPLETE,2.8112746710895693,2026-06-10 17:46:16.496470,2026-06-10 17:47:54.833384,0.06260966597904667,4.7810075132684045,0.20430922199598775,10.58418049246638,17.21496845179002,7.126882099847022,1.6981136008496578,7.269423739503542,11.209799493746418,9.131640992778772e-05,3.7337634335125025,0.0020178693491838245,131.50348731183345,0.504674742080328,2.3065999290092414
158,TrialState.COMPLETE,9.404539852104506,2026-06-10 17:47:54.841218,2026-06-10 17:49:31.716917,0.21584459334607534,10.99331820165146,0.23555356480357076,10.588176665086849,15.198541391568995,4.592030242133793,3.8584593146560895,6.190753587613985,13.295856381441478,0.0001858062533425135,3.3393252130836903,0.00430677565163489,124.49762069182734,6.022128002988474,3.382411849116033
159,TrialState.COMPLETE,3.7686413193438213,2026-06-10 17:49:31.724655,2026-06-10 17:51:53.349126,0.08289987748253169,13.079395950298116,0.6134417215136369,10.848421898847707,15.499115526104113,1.3544782806590918,2.609873502829532,3.1069371220349264,10.683235601833202,0.00029309189177450655,3.30096896609454,0.004317302534566215,714.5205126859192,0.061764385989873036,3.706876933353948
160,TrialState.COMPLETE,58.463801133268994,2026-06-10 17:51:53.356611,2026-06-10 17:53:58.217198,0.15592278322044179,4.864584340865971,0.5482961152002231,10.456630108901956,19.092910761754762,1.7300761155243904,4.26171754629333,1.0612601634245826,8.430048047329732,0.0003300181910804588,2.85726122999751,0.007090240545622701,745.6153228159209,48.72638282600824,9.737418307260752
161,TrialState.PRUNED,92.00856133360011,2026-06-10 17:53:58.225508,2026-06-10 17:54:21.751547,0.1340945030648089,1.0574251133275527,0.002627285355340292,16.005199304262227,16.68403081788037,8.306629495624017,3.882810130440505,3.1680970341854704,13.830043353503587,0.00037269955189947425,3.610148387454963,1.3427318906127455e-05,951.152000972208,,
162,TrialState.PRUNED,47.34902189453935,2026-06-10 17:54:21.759346,2026-06-10 17:54:51.464541,0.20357947367866597,0.4851839712129009,0.12427587699087539,14.021980843182133,16.966621254543142,13.013711408318194,5.914892866605852,7.014908761219179,4.109031716994964,0.0003282448984435557,3.5662961073223625,0.0008413248122020796,3577.3477054650334,,
163,TrialState.COMPLETE,34.614297064194666,2026-06-10 17:54:51.473153,2026-06-10 17:56:21.368984,0.24895295701522122,15.717995607849472,0.16597419977816902,10.772721645746653,17.397758586330227,10.081572948236502,5.603638544499756,1.9774212995775327,6.840687023762502,8.848618379705317e-05,3.843529802900835,5.039008043961408e-05,2671.409933724786,28.154832785180375,6.459464279014289
164,TrialState.PRUNED,24.209784279723436,2026-06-10 17:56:21.376705,2026-06-10 17:56:59.389656,0.007910532361342398,3.162399543478543,0.3767547850179615,10.370250482545469,15.189161082716355,13.790698924132816,9.61757905604049,2.707125304005983,1.9365189958717677,0.00013811985691739771,2.7619035187024363,0.000522355833457221,929.0407370054143,,
165,TrialState.COMPLETE,31.25280931664477,2026-06-10 17:56:59.397907,2026-06-10 17:58:30.699876,0.20983825384434712,1.366796731873836,0.2830554186873993,10.469235236888963,16.39796689425266,2.0911692784764195,13.238354915822542,2.322768452433617,10.163769693924891,0.00027365389187563634,3.363304821784371,0.0004779636334970418,995.3630211930116,25.17468047929049,6.078128837354279
166,TrialState.COMPLETE,35.1538036404181,2026-06-10 17:58:30.710967,2026-06-10 17:59:55.763015,0.06582399141848137,22.986910446853255,0.6472435242926965,15.212671255544292,16.265733385748632,4.753053861291399,2.2599442398345078,1.1772117133929945,16.833214420254574,0.0003448080526449094,3.782842488859392,0.00045533389089996034,573.9641652738134,27.545468990669043,7.608334649749056
167,TrialState.COMPLETE,111.4577620563918,2026-06-10 17:59:55.770777,2026-06-10 18:01:23.193191,0.013598596924332185,3.3397378262409725,0.5667023792290633,12.0418010593472,20.80494204900427,2.624171072575017,2.410399738380188,6.306803485455535,1.7284179543609879,5.2543001712120095e-06,3.676696182414836,0.0018380247107747105,102.30796141840297,95.54679048035558,15.910971576036221
168,TrialState.COMPLETE,1.9617808966027808,2026-06-10 18:01:23.200960,2026-06-10 18:03:13.396436,0.29387434928826617,11.896617695458959,0.379290380774374,10.956940455519133,15.250951544186728,3.93993524025492,5.914074468366288,6.445318225784656,1.066338161195346,1.883627706600295e-05,3.1153993659609887,0.0003163699517149537,232.40931099642174,0.007545761358212889,1.954235135244568
169,TrialState.PRUNED,23.21343143250223,2026-06-10 18:03:13.404448,2026-06-10 18:03:52.768902,0.03960865684765023,0.3349135040546402,0.16757194253445234,10.396582767827875,16.303881210177437,8.15809726227834,2.5569934921614745,8.95645070450201,3.4301890507013644,5.271039906216386e-05,3.55029286112609,0.0001340235339501743,122.5040500626331,,
170,TrialState.COMPLETE,39.844642308310334,2026-06-10 18:03:52.777551,2026-06-10 18:05:06.096026,0.20448105835758734,21.814985260292982,0.3254742854241264,12.979279468415273,17.01674656615987,6.756761604331677,11.44623161426206,4.002135367909253,8.463561243408707,0.0002952071101663014,3.883106323140716,0.0009501229200917157,647.4341398255166,32.871324864564045,6.973317443746289
171,TrialState.COMPLETE,34.39991793187927,2026-06-10 18:05:06.103625,2026-06-10 18:07:26.445251,0.524025475602302,3.5531375475312723,0.4576544460918943,11.163745185875337,19.197227399062065,4.058659290853322,1.1785095283564333,2.1963161018098925,5.323725287052197,6.953841344677966e-05,3.7659024098261984,0.00012987451627892812,87.5449889175682,25.406959330428386,8.992958601450887
172,TrialState.PRUNED,19.52247003350918,2026-06-10 18:07:26.453210,2026-06-10 18:08:08.460619,0.0018590413315442422,15.382750682402474,0.6856534363637241,10.603995264725487,15.798345544121394,4.163439036700221,10.29400837402003,3.343801157355471,15.281412718577498,0.00030526870838496725,2.9265736597544176,0.011507783777515415,1381.5836424031752,,
173,TrialState.COMPLETE,0.24555107488036798,2026-06-10 18:08:08.468666,2026-06-10 18:10:07.789997,0.007574561479295916,6.0339474465872875,0.431221026978946,10.20290921771338,18.83433702644689,6.794372838639516,4.857608041881759,5.078122977030562,5.320103315028138,0.0002212195566628256,2.9037037090540925,0.00023384706339296275,114.05314812982594,0.0,0.24555107488036798
174,TrialState.COMPLETE,62.868283544599365,2026-06-10 18:10:07.802138,2026-06-10 18:11:15.581187,0.07456297424816428,3.674262670671694,0.37430832301657435,12.292198187394508,16.126530085081207,12.528329707713247,1.600734998714905,6.4086445773372755,19.07219041430904,8.292746089552803e-05,3.4701451051910097,0.0007979062896579496,88.68902636892875,52.3374501885247,10.530833356074664
175,TrialState.COMPLETE,2.1134341646913826,2026-06-10 18:11:15.588532,2026-06-10 18:12:52.114999,0.029656732128377872,1.585508081578704,0.5067556361587513,11.095371363777081,22.955694443051286,6.162986544370273,2.068640750003869,8.294998297914699,4.514835887760963,0.00025891894238760894,3.339006975163943,7.476164211344056e-05,386.192836536592,0.0,2.1134341646913826
176,TrialState.COMPLETE,28.837408206236347,2026-06-10 18:12:52.122647,2026-06-10 18:14:15.876466,0.009326871592479778,1.7903747990088636,0.5812032309125885,11.938971259652057,25.353067963718537,5.0880518038673666,1.9503252024962516,9.708978963074038,5.9021600252792075,0.00015907206987613283,3.436760314979488,0.00012457662119617704,416.0794283227837,22.3611948400673,6.476213366169047
177,TrialState.PRUNED,15.872617464712972,2026-06-10 18:14:15.884467,2026-06-10 18:15:08.293156,0.26427735712487843,2.4397154818420077,0.23684864999297145,12.175368055258428,20.89291650485957,10.663212565427106,1.4340680888326514,5.881302906828067,1.0558652711700725,0.0002235455965009047,2.9506438491400724,2.302788837651188e-05,640.7311974656353,,
178,TrialState.PRUNED,126.82604034405549,2026-06-10 18:15:08.302063,2026-06-10 18:15:27.214188,0.21832432191627998,22.66648322244605,0.2987489729650261,16.32853106753098,15.049074952272228,6.820504304874068,5.271425771949759,4.928617370189853,13.439580533023467,0.00022887322763837732,3.68217156623946,0.0004992651905110878,3153.096317552404,,
179,TrialState.COMPLETE,7.762888279652133,2026-06-10 18:15:27.223120,2026-06-10 18:16:59.545249,0.09145378576565216,2.34935416450211,0.48264479392738124,12.084746589900359,21.563692416965637,4.935197734417967,1.9867387105220982,6.542059275613731,14.12905833174977,0.00034224595232814617,2.7766201268331696,1.8210043620119876e-05,280.92467249462555,4.589163512627417,3.1737247670247153
180,TrialState.COMPLETE,57.10943489459582,2026-06-10 18:16:59.553297,2026-06-10 18:18:07.478018,0.0732142448451449,3.443015351418887,0.4345878330491448,12.228466114122327,18.572325808363438,7.642464159611368,9.375530271892888,5.984519871034333,5.577126031829353,0.000180110776202571,2.6861086736457724,0.0005102828253444893,235.81729325701193,48.243964549301516,8.865470345294307
181,TrialState.COMPLETE,60.75509605315721,2026-06-10 18:18:07.485948,2026-06-10 18:19:31.105468,0.5345537897177703,12.453693884124476,0.24927308194429187,11.597512070984425,17.86011187348786,4.668880419998424,4.344837045317507,9.640573637928465,1.7194605204868174,0.00011877380718869479,2.7769370912000144,0.00037548578553642025,87.11518071383782,51.505419727346734,9.249676325810476
182,TrialState.COMPLETE,27.89675923533253,2026-06-10 18:19:31.113336,2026-06-10 18:20:32.964022,0.09364994359804907,2.038373972532011,0.20351317107263783,13.255208289117377,15.887889658999253,10.3828838837687,1.8674441589416464,10.20105133294332,3.2885918805621137,0.0001694279122086136,3.5037748254542604,0.007840036275058505,106.75261666229278,21.49607943551588,6.400679799816652
183,TrialState.COMPLETE,1.8177758475113261,2026-06-10 18:20:32.971863,2026-06-10 18:22:20.051282,0.03568630072286008,14.126655582740904,0.6418433564182311,13.402880857363018,15.120619808930682,8.800018087747222,3.397494563124408,4.8933444888023585,6.758256181778846,0.0002224816668532634,3.377922265724523,0.0011946044397052086,515.7696942034102,0.0,1.8177758475113261
184,TrialState.COMPLETE,64.89124252506346,2026-06-10 18:22:20.059370,2026-06-10 18:23:43.151755,0.33650527725618545,14.441349825265739,0.7340056715688232,11.873858343061421,17.71060311023029,2.574344945475466,8.817160912869891,6.416490569426717,10.960574940296315,5.863438557815589e-05,3.836316646967819,0.0005787820820211236,2746.9985641690987,55.044747664294235,9.846494860769225
185,TrialState.COMPLETE,26.871083792475506,2026-06-10 18:23:43.159440,2026-06-10 18:25:16.875954,0.12450106478866205,24.606787176784977,0.8875408622417931,12.232230934121713,16.084163859681333,1.0166956416870412,3.51151972244009,5.510949252336159,14.235550995137809,0.0003477950272482613,2.4220715634174224,0.0016001928208796816,669.7599457034288,21.389140009946964,5.481943782528543
186,TrialState.COMPLETE,2.516609142373564,2026-06-10 18:25:16.883637,2026-06-10 18:27:57.956902,0.8368919096851788,0.4968073835356115,0.2521081994175376,10.91432114903069,15.29678062819548,2.133736443239573,1.164567832401643,2.6670455085498253,9.816339978151236,8.276191713224939e-05,2.3012058210027275,0.005034616373877921,172.73614722578714,0.0,2.516609142373564
187,TrialState.COMPLETE,6.260642181902254,2026-06-10 18:27:57.964860,2026-06-10 18:29:37.639106,0.23634782318989567,24.83657296889626,0.3563949521928127,10.2447707869321,15.170389294280705,1.8156603315298936,8.285643120669963,6.607924346429157,1.2468662331490952,6.078247691368064e-05,2.5049316968068798,3.2033530925986155e-05,216.9116761887647,3.2249807455595674,3.0356614363426866
188,TrialState.COMPLETE,0.09280337583377081,2026-06-10 18:29:37.646667,2026-06-10 18:31:50.526950,0.7116539329766137,0.580958927880314,0.28393664339008684,10.815163057405462,15.06771412748001,1.4718278439769235,1.4009330207565456,2.201214810959142,12.88505306097233,2.1460644718273114e-05,3.8374667782571805,0.009131527400757443,244.86345034184535,0.0,0.09280337583377081
189,TrialState.COMPLETE,3.043234916015753,2026-06-10 18:31:50.538460,2026-06-10 18:34:13.557193,0.5854676014790623,1.0994417982588234,0.20504188522006528,10.655087650490778,15.021378847934056,1.590741598516624,2.491221952799722,2.1871615984326653,9.411004224987156,2.8683246483021157e-05,2.367520067778554,0.0008211134501013667,222.51105286571536,0.0,3.043234916015753
190,TrialState.COMPLETE,36.29785724439789,2026-06-10 18:34:13.564636,2026-06-10 18:35:47.753369,0.5544696221105708,1.2404514534336624,0.0195719059809652,10.358962383647636,18.754835868289685,3.5667747433169676,1.4014432840193156,1.9471701800300565,13.621239266959343,0.00013495241621410483,2.873183374904337,5.779180478467304e-05,719.9859414046703,29.770378650909798,6.527478593488089
191,TrialState.COMPLETE,0.0938423517567443,2026-06-10 18:35:47.762843,2026-06-10 18:37:52.987284,0.9252223454409478,0.36119344426706584,0.3443601274394083,10.690188500222641,16.758143001113744,2.399755735959511,1.367641495385931,4.5544673626110015,13.491914310931021,4.061292615937728e-05,3.855515892278704,0.010368067500447891,1533.0579487861967,0.0,0.0938423517567443
192,TrialState.COMPLETE,48.49215033037792,2026-06-10 18:37:52.994742,2026-06-10 18:39:32.311747,0.8269952682673204,0.8907641624654621,0.4697806714984977,13.225137315342021,17.78108607283521,5.593354781169618,4.5781219563343925,2.7039743558994473,8.523873486759458,8.828830126822629e-05,2.21362235271178,0.006136173753247323,109.60987093639194,40.70419936309067,7.787950967287244
193,TrialState.PRUNED,15.827041390906428,2026-06-10 18:39:32.319638,2026-06-10 18:40:19.087946,0.9540050268707868,0.29848292943958954,0.13818686750659714,10.372791719855881,22.178010099807064,9.045699935400556,9.14512552333874,3.676723959122029,11.012563299595463,0.0001156647924558819,3.7242306353768484,0.003044921034435804,1434.6163400145856,,
194,TrialState.PRUNED,22.56296151994877,2026-06-10 18:40:19.098282,2026-06-10 18:40:55.153013,0.8390020643759514,0.15245051582697444,0.5010873983056368,11.526067388727533,16.732367576471514,6.673788306412584,1.1823379836602255,1.6313908418366152,22.239296533180536,0.00010155234847861137,3.5960660473673145,0.016146301155855435,1750.6025157423367,,
195,TrialState.COMPLETE,74.36907455645398,2026-06-10 18:40:55.163643,2026-06-10 18:42:11.268824,0.8979220821031956,0.6840773872238799,0.21457787460178523,13.766295939147627,18.381968754449186,4.997942160781653,5.526545456943753,7.282540379529944,13.498228510753913,1.5071651772827199e-05,3.83020885051151,0.03801107359361412,2426.418362324074,63.392233999367164,10.976840557086815
196,TrialState.COMPLETE,3.1007475703534944,2026-06-10 18:42:11.276954,2026-06-10 18:44:53.318824,0.647315829919956,0.8128653211649415,0.18940285319181394,12.19984184491749,15.968185341914015,3.8004247458058638,1.4516317152411804,1.7365783828131875,8.875903221067922,9.540130398000598e-05,3.2465464218630418,0.010606535708501143,419.06428312783595,0.0,3.1007475703534944
197,TrialState.PRUNED,27.170759463306652,2026-06-10 18:44:53.326478,2026-06-10 18:45:32.401908,0.0906335846579903,15.521193038667931,0.437851793846558,10.055376341665786,21.549120208761984,8.841351138480846,6.834650546867598,5.685002726008433,12.700546091474486,0.00039133093485142604,1.8850992416017864,0.0021411919359567394,119.57383751131404,,
198,TrialState.COMPLETE,23.720460532954174,2026-06-10 18:45:32.409195,2026-06-10 18:47:31.784867,0.6256856989603926,1.452231542462296,0.28992271279047,10.892132428090518,16.860103522175237,2.0603138229249502,3.7418579267017793,1.3193530441417771,9.76551860396195,1.4961378444646858e-05,3.0166702953690385,0.0030207168564705352,231.32472995146736,17.52304183832769,6.197418694626484
199,TrialState.COMPLETE,10.695774746463014,2026-06-10 18:47:31.792887,2026-06-10 18:49:50.182026,0.045214802450835735,16.37188107261901,0.5786447320222797,12.964179036573132,16.33587196492416,1.6542974129801211,8.028315744714646,1.4831674112474742,6.400353087956763,4.275780863570528e-05,3.142429510977975,0.0008062037914267097,938.3004082418245,4.154708682507061,6.541066063955953
200,TrialState.PRUNED,24.777925204415016,2026-06-10 18:49:50.190234,2026-06-10 18:50:29.404646,0.04006223423744533,6.5744879391107816,0.43068837812739164,10.242528754502478,18.64920361231385,11.829656485640633,12.60007442135861,2.331808528812626,1.8222207353748274,0.00028218451612235036,3.534564802453936,1.1991483212643795e-05,583.2320946567578,,
201,TrialState.PRUNED,30.691272936991844,2026-06-10 18:50:29.412389,2026-06-10 18:51:09.305940,0.45213847769664345,0.18446132268477775,0.18721360498801318,11.696210195464898,15.265534724720283,4.944420806031593,5.933531247201508,5.368668140810702,7.423641184987705,9.442737491781471e-05,2.9853872750807984,0.00035323027803540373,462.79736928343766,,
202,TrialState.COMPLETE,57.4198057496986,2026-06-10 18:51:09.314204,2026-06-10 18:52:19.371960,0.046632754527060165,10.5847739881541,0.4461169092118464,10.43227999763921,18.949351470707068,12.29016206164047,4.8158868630256535,5.9354343843973565,3.0343242249193896,0.0002898373478532241,3.777033800262559,0.00015285004900449,92.23609276820186,48.565310067106005,8.854495682592592
203,TrialState.COMPLETE,36.55363907874505,2026-06-10 18:52:19.379855,2026-06-10 18:53:43.599780,0.43401566289824883,0.7281664386336304,0.08869256569284724,11.48152087855292,15.223451285456582,9.731157907285022,2.8411944426840954,5.643654141324767,8.704887667781875,0.0001300829379321878,1.9210808576514058,0.001105886989157972,148.3456181172445,29.896518076478678,6.657121002266375
204,TrialState.PRUNED,11.824579599324363,2026-06-10 18:53:43.607378,2026-06-10 18:54:30.112002,0.18108687693332604,13.258271169453101,0.5679751893432214,12.42990507151738,17.327561142876547,10.325457862494275,3.779637520493465,5.975322686331723,14.574578822918355,0.0001921654888737289,3.0215759715076222,0.0013269817750010294,548.9423732060658,,
205,TrialState.COMPLETE,25.455972044497784,2026-06-10 18:54:30.123343,2026-06-10 18:55:47.745945,0.2442624379955791,17.19178083355105,0.7085689301552021,14.111292091267527,16.798125844193414,10.934730944016735,2.4265808178767507,8.048700251352916,1.9004830950356038,0.0002494804968611341,3.29426162989235,0.0002167563050796587,459.46886676625337,20.02319414421755,5.432777900280236
206,TrialState.COMPLETE,19.19106469982688,2026-06-10 18:55:47.753611,2026-06-10 18:57:15.024847,0.013798937484185467,20.770534582843514,0.18575847730647166,11.059071575095626,18.190526858156286,9.686393413973638,1.5925382506527233,8.149766585823235,6.563571060390003,3.6835354531914265e-05,3.6485917047988266,0.0009375318362860399,223.47422744784666,14.478040794553076,4.713023905273807
207,TrialState.COMPLETE,0.09363574022149364,2026-06-10 18:57:15.032430,2026-06-10 18:59:30.663919,0.9289989506437697,0.1469015306536499,0.15021983891622284,10.502693538196699,15.825478460307112,6.760256503507375,2.0843730515221117,2.40226445216153,12.52784081008552,5.699344399930576e-05,3.7439033622027162,0.004690032530896838,239.49706431704263,0.0,0.09363574022149364
208,TrialState.PRUNED,11.160856993564263,2026-06-10 18:59:30.671791,2026-06-10 19:00:13.519109,0.9252950319622357,0.6452249371435728,0.07578077033409494,10.46509208396856,15.21989553608819,6.312425598800969,2.509106180058015,3.5906904800622295,21.004121684858433,8.080780864210308e-05,2.314055188863027,0.000817139246226592,211.50133953399893,,
209,TrialState.COMPLETE,4.972752030069799,2026-06-10 19:00:13.527667,2026-06-10 19:02:00.616053,0.8306889188949587,0.24187905935452317,0.10642214222855668,13.31571278657939,19.502813511173365,10.808264891129044,2.06237189647528,2.0394285069193314,9.318553955497066,0.00019723134148395442,3.773427678854438,0.01180692187858485,278.7447866499061,2.271495106336369,2.7012569237334305
210,TrialState.PRUNED,12.633891261286706,2026-06-10 19:02:00.623807,2026-06-10 19:02:47.544082,0.41342491540557963,0.1105788166857088,0.3817770621287773,10.200570311415763,18.56409722397096,1.2171635147172517,3.3140833667400056,2.4605668762557737,18.56248071226963,4.575468967621701e-05,3.176092542473533,0.003000687999253409,380.14881608643213,,
211,TrialState.COMPLETE,46.23230016744053,2026-06-10 19:02:47.554974,2026-06-10 19:04:19.887715,0.7865790864361613,0.13008843144549379,0.4260810354044857,12.138779791187982,20.099911654845737,5.648048569536451,2.1534466205404996,6.512379709482099,7.176080482497491,0.00015916558282323847,3.8080642991830667,0.0166079139590556,1761.058942931717,38.66758073845901,7.564719428981517
212,TrialState.PRUNED,10.925826325334258,2026-06-10 19:04:19.899968,2026-06-10 19:05:38.381796,0.8350137972011004,0.3019824688089757,0.1852914044600722,13.934306669249601,18.564180122492488,10.286979692331288,8.493570766737099,1.1033335386549346,11.332513495116096,0.0002799002913122567,3.2720226758613387,0.024996286885848165,291.7806405283268,,
213,TrialState.COMPLETE,2.3142062833359143,2026-06-10 19:05:38.389990,2026-06-10 19:07:03.854976,0.9188065313279489,0.1318087309537263,0.15236751819146718,10.135543487502815,16.433521366017867,11.449323236899518,4.825306830398954,3.787176178373631,10.108818958696123,7.339046894926817e-05,3.0612351382273593,0.007966254394533091,144.76594993750012,0.1877285284260543,2.12647775490986
214,TrialState.COMPLETE,1.9774993459266974,2026-06-10 19:07:03.863080,2026-06-10 19:09:24.119807,0.7003386248321745,0.4409739820973379,0.4881717913619149,12.731849740112024,15.032246794640503,5.886856294458218,1.9286047429774995,3.0120781356419046,9.623607755464572,4.026779418323865e-05,3.768944568506508,0.011290888567363634,770.3835111689777,0.0,1.9774993459266974
215,TrialState.PRUNED,23.353128152436046,2026-06-10 19:09:24.127729,2026-06-10 19:10:04.637762,0.7690223627140256,0.1220730758191572,0.26813289323293404,11.682134562204315,16.02470305062663,12.652179417230904,7.043732227674743,4.675043009348987,16.284990895767052,0.00012863896170484235,2.8124083985105415,0.01869195413208013,112.87081638884855,,
216,TrialState.COMPLETE,9.303245064004676,2026-06-10 19:10:04.646880,2026-06-10 19:12:01.049872,0.6350170895215148,0.238395998618748,0.21305459824436834,10.460014124713966,16.04902478877478,5.130870761381017,3.5905112429107287,2.1290948910097645,9.887992245178935,0.00018623967007112564,1.3658501043476778,0.004463991966920937,220.3188196628393,4.839860640472057,4.463384423532618
217,TrialState.PRUNED,51.169306707722185,2026-06-10 19:12:01.057625,2026-06-10 19:12:33.224385,0.852354226515861,0.3760984639343373,0.40660149312304644,14.103063636804338,15.01210562251175,3.538464997666333,3.397256995420241,3.040322119098363,15.172053593291455,6.084942088901147e-05,3.6325221459112553,0.02586214062257451,373.92292511460334,,
218,TrialState.COMPLETE,14.609570618076825,2026-06-10 19:12:33.233007,2026-06-10 19:13:58.227985,0.4711552958281332,0.30602653704245086,0.7577806912665286,12.797972976821947,16.00203651304625,8.934848381412008,4.861162988675282,2.410173728432284,10.78453135606591,5.3650354119225726e-05,3.5478582830714656,0.004520796664237661,1324.4273712507804,9.97529962935975,4.634270988717075
219,TrialState.PRUNED,16.40041175049476,2026-06-10 19:13:58.235764,2026-06-10 19:14:46.705730,0.9057390050360736,0.1401439274892547,0.29282137695279253,12.377322242412431,19.125453655066117,2.6650428822934162,3.3959491432236724,2.6975800009347233,11.961037338685943,6.770655052747162e-05,2.912018404770069,0.0002908782810655979,339.670582455927,,
220,TrialState.COMPLETE,17.534391560000238,2026-06-10 19:14:46.714470,2026-06-10 19:16:28.272265,0.49878773267922827,1.9923295958027152,0.5054194189426362,11.211322150069309,16.384949913623124,3.2871215363164823,3.251691904499163,4.565314811759444,14.139521430463919,0.00014664940788508486,3.586980791130984,0.031380255820424696,831.1523612362191,13.106209985450217,4.428181574550022
221,TrialState.COMPLETE,33.48932438751592,2026-06-10 19:16:28.280104,2026-06-10 19:18:18.621740,0.09541921318006401,22.161263744402294,0.22314713168252265,13.48769317624499,15.491401822394614,2.2154008434022567,5.824200406238992,3.101099900553074,7.81101091767292,0.0002121577202260614,1.8886422688421314,0.0011816793568675788,1523.2058032385194,26.346741401646465,7.1425829858694545
222,TrialState.COMPLETE,62.62773251985712,2026-06-10 19:18:18.629844,2026-06-10 19:19:36.299937,0.27287909390516596,1.3179297661839935,0.4643122425286863,11.73997210085796,23.0611976071176,2.73332246756916,8.577271446320283,9.895325471225073,4.602023100665033,0.0003045639045281013,3.944751805572058,0.00010266358810570518,420.479311484855,53.17614731636934,9.451585203487777
223,TrialState.COMPLETE,3.126978459683717,2026-06-10 19:19:36.307631,2026-06-10 19:21:13.044874,0.8407042468326009,0.18231707017463983,0.045715027966837796,10.56055970334937,18.589466878800174,8.10717592078649,4.296508753486533,2.0077978875524733,15.043636564075577,4.0767654782029715e-05,3.238887774923494,0.006796379945591536,168.56570329458344,0.8013055511831735,2.3256729085005436
